"date","Pixel15780519","Pixel15780520","Pixel15750522","Pixel15720522","Pixel15780522","Pixel15690520","Pixel15690521","Pixel15690519","Pixel15720521","Pixel15720520","Pixel15720518","Pixel15690518","Pixel15750519","Pixel15720519","Pixel15750521","Pixel15750520","Pixel15780521"
"26-Mar-14",16.0647726,16.0286622,17.066572656,16.567729008,18.864804264,14.371171464,16.318066128,13.708617216,16.230929376,13.3490982,11.936868672,12.723848808,14.09757756,12.97294092,16.06439496,14.249053008,17.796774384
"27-Mar-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Mar-14",0,0,0,0,0,0.047420904,0,0.089662176,0,0,0,0.168646608,0.049677384,0,0,0,0
"29-Mar-14",20.16880416,16.289907936,7.68878388,7.387275696,8.211183072,6.386818896,9.533725968,14.515118112,10.040049792,9.465924744,18.317753784,16.357834344,19.004792688,16.722863664,14.186312208,14.712874896,12.874164096
"30-Mar-14",0.524802168,0.406499472,0.37340244,0.183224496,0.160913832,0.520110408,0.36519204,0.620473008,0.311263608,0.396444,0.818597952,1.40782392,0.212787408,0.499294416,0.120868344,0.173396592,0.099106632
"31-Mar-14",23.563589568,23.53244448,27.58639812,22.474106304,31.786505688,16.352911944,18.641150952,16.29833364,21.361361496,17.13059664,16.405727856,15.490040304,19.808472624,17.023663032,26.614600176,19.822962288,30.652822488
"01-Apr-14",0,0,0.012609336,0.014262288,0.038879424,0,0,0.023536872,0,0,0.02802156,0.099422376,0,0.018562104,0,0,0.02414364
"02-Apr-14",2.478010824,2.596980384,6.960850248,8.10989784,5.634059424,3.464236368,8.242703688,3.8954748,7.30468296,3.242814672,4.097041728,4.342907304,3.271107312,3.509191272,6.883104096,3.149753448,5.32296324
"03-Apr-14",15.053031912,17.592740544,26.800755504,24.690665256,28.803912168,21.911264424,27.590157504,17.879164704,31.57236672,25.586265552,16.521954048,15.159776688,17.253057,19.227337368,28.649843208,17.859802728,32.555434224
"04-Apr-14",4.750413168,5.201281776,11.695614336,16.640706528,9.092667816,11.069641104,16.652333736,11.215558296,11.99620056,7.426990992,4.711294776,7.858657128,5.294139144,6.394776096,8.636798136,9.550779096,7.894239672
"05-Apr-14",19.027114392,16.865618712,16.484878056,12.392749776,19.383574968,8.889133224,9.977891208,11.117169864,13.40026044,10.61171364,13.115336904,11.182985544,15.797890656,12.766978752,17.759018904,13.474185,22.005768288
"06-Apr-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Apr-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08-Apr-14",3.873376608,4.552226184,1.741016688,1.429738104,3.647540688,5.025529512,1.745580384,12.256208904,2.833429824,4.038280608,8.62463808,14.057440272,5.487600096,7.22564436,2.332638864,5.11878168,3.889048584
"09-Apr-14",14.814406872,17.619677064,28.34600544,32.095270152,25.798467648,21.518713464,29.054623608,11.983727928,26.935626984,21.210392472,12.590600976,8.514706128,15.347062104,14.428529256,24.23840904,19.726711752,23.012533656
"10-Apr-14",2.390569752,1.663343496,0.105545016,0.217917432,0,0.694806216,0.316236192,1.62565272,0.397034472,1.04488296,2.313799728,2.23375548,2.361944856,1.762729536,0.678038304,1.528905984,0.484861488
"11-Apr-14",0,0.169351272,0.65507604,0.35878488,0.62782932,0.156206424,0.139643736,0.023776176,0.307745256,0.860899416,0.514214784,0.160839984,0.322269888,0.64141416,0.307218936,1.424505744,0.280818576
"12-Apr-14",1.201114824,2.1288954,5.153186928,5.098233456,4.591511976,2.385805776,4.434041616,1.556022576,4.672409904,3.110805624,0.585214296,0.523555176,1.459550688,1.47288876,4.30690992,2.734735776,4.281281232
"13-Apr-14",9.786407232,8.810542344,3.231048696,2.757310512,3.653439768,3.113203176,2.911905528,3.6921798,3.60725856,3.633409392,6.382505184,5.447099808,7.301575896,5.49066996,4.265632872,5.482994208,4.733672976
"14-Apr-14",41.27400684,35.944662096,22.9905138,21.403467168,26.409316056,24.295955664,26.676195144,27.586521144,24.723541248,24.500556,28.478791248,28.056281088,32.018534664,27.605226528,28.001426688,28.122073176,32.605811112
