"date","Pixel15810524","Pixel15750522","Pixel15720522","Pixel15720524","Pixel15690524","Pixel15690523","Pixel15720523","Pixel15750523","Pixel15750524","Pixel15780523","Pixel15810522","Pixel15810523","Pixel15780522","Pixel15780524","Pixel15690525"
"06-Jun-00",16.564970976,12.554327496,10.587223296,7.185572136,6.499332192,7.766858328,8.886953832,10.095679512,8.32553244,13.995954048,15.04754592,14.8739934,14.714477064,10.791105504,8.986386528
"07-Jun-00",0,0,0,0,0,0.068674128,0,0,0,0,0,0,0,0,0
"08-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Jun-00",0,0,0,0.592841064,0,0.610107696,0.594576408,0,0.466335432,0,0,0,0,0,0
"10-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13-Jun-00",0.147102864,0.970869264,1.730774928,1.684657224,2.644487496,3.285125616,1.880033424,1.029992496,1.028050848,0.224293944,0.209861208,0.190637184,0.23307396,0.224402928,0.751433904
"14-Jun-00",0,0,0,0,0,0.01555896,0,0,0,0,0,0,0,0,0.051828504
"15-Jun-00",4.277815104,4.92799116,3.81236028,4.08250488,2.289552576,2.023460976,3.9011178,4.916089656,4.937568432,5.205441,4.095614784,5.66150952,6.472922808,5.419836048,4.358124024
"16-Jun-00",6.99085164,10.320467232,6.685839408,6.351522456,6.554803848,6.329811576,6.202867992,10.75575972,6.220591296,5.12918436,5.158882152,5.351170776,5.52470184,6.817563048,8.697320232
"17-Jun-00",0.116125536,1.502707416,2.709367632,1.915085976,2.116103232,1.911682776,1.70994132,1.642827096,0.905117784,0.202640688,0.10503684,0.084794688,0.430496112,0.40125672,2.197766472
"18-Jun-00",0.740905512,0.845960328,0.813383544,0.415678512,0.43668312,0.55622676,0.633856944,0.814476816,0.62840952,0.906399792,0.744538944,0.757358472,0.913506576,0.82123992,0.231860712
"19-Jun-00",1.255646736,1.13769444,0.888941016,1.077909888,0.855569328,0.944947608,1.01046924,1.270538088,1.299944232,1.043612304,0.827424744,1.235387736,0.899644632,1.067897112,0.885352584
"20-Jun-00",0.012871584,0,0,0,0,0,0,0,0.028855752,0.025604688,0.050250072,0.038862912,0.121157928,0.02512932,0
"21-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Jun-00",0.233683224,0.101286168,0.014386512,0,0.01046316,0.010339176,0,0.10310172,0.076929816,0.449211984,0.62843112,0.677336184,0.810095616,0.215591184,0
"27-Jun-00",2.513888232,1.90044432,1.847317272,5.8121388,7.034442912,3.181683888,1.793624808,1.981969368,4.87110864,2.441024952,4.51517736,2.6821314,4.378179792,4.424083104,7.185197352
"28-Jun-00",4.9858092,37.298003208,2.600226048,0.452934768,1.118820648,3.500044584,1.400936712,1.499832192,0.693337608,1.581938088,1.6576656,1.674074112,13.363497744,4.171027776,0
"29-Jun-00",8.641431576,7.308455232,8.118546,6.679196832,9.907228224,6.666805032,6.731557128,4.478768712,7.496862168,15.392035968,10.497692592,8.672447928,10.03977228,15.295825488,6.17773176
"30-Jun-00",1.547624592,2.332237056,0.911673552,3.9220494,3.884320728,3.919673328,2.690711256,0.987663576,0.980700456,1.478162088,1.524351072,1.534076568,1.40320068,1.567598472,19.606175424
"01-Jul-00",0,1.664004576,2.35673244,0.86951208,2.30971188,5.219874144,5.280170568,0.060768936,0.115419048,0,0,0,0.069936672,0.088254936,0.783753624
"02-Jul-00",1.10738172,0.421971336,0.501270936,0.374539776,0.44068212,0.442787112,0.512591832,0.42495096,0.476508336,0.777502296,2.103797784,1.17261324,0.623941776,0.549639384,0.47052924
"03-Jul-00",15.124248504,4.588076232,4.368997704,7.709384688,5.279077656,4.789344552,8.111828328,13.22694396,13.59179448,17.407695288,5.865406032,13.314567096,5.723162424,17.977845672,11.836835856
"04-Jul-00",12.608568192,10.440344808,8.916719904,8.749376544,8.946174864,9.468493944,8.313160656,6.073304424,6.714893808,9.444078672,16.614359376,13.792446624,14.546686656,10.868461848,6.282601128
"05-Jul-00",0,0,0,0,0,0,0,0,0,0.20874012,0,0,0,0,0
"06-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Jul-00",0.719571144,3.581662416,3.370197408,0.803717952,0.779482848,0.783875592,0.80753268,3.609750144,3.463698144,4.209245328,0.753891432,0.758743008,4.184662704,4.081827528,0
"08-Jul-00",11.480803728,2.242351584,2.906569536,11.20167588,6.898308984,2.693226816,6.673753032,6.0491538,11.290348296,3.400842552,0.150304152,2.41219032,5.6462388,10.565448048,13.318712712
"09-Jul-00",0.628982256,1.657888776,0.992155464,0.512751336,0.512101512,0.58049772,0.536066976,0.6968388,1.571533632,0.66315168,1.461944736,1.28827428,1.441926144,0.448779072,0.712047192
"10-Jul-00",0.413139576,2.749862736,2.521142016,1.954055064,5.06405748,1.326021552,1.764011088,2.113614672,1.135050696,1.195486032,0.667139496,0.415162824,1.581176352,0.741446256,3.233604312
"11-Jul-00",0.830816832,1.671052512,1.589486904,1.819744536,0.841424424,1.220157528,1.986017712,1.49354724,1.347839352,0.944300472,1.384463232,1.77967464,1.7775582,0.61519656,0.8107818
"12-Jul-00",2.633758848,2.554201848,1.912198848,1.751254488,1.777705728,1.761878184,1.758153312,2.373010752,2.4811374,4.65484608,5.527173768,4.012046448,11.282866728,9.197653056,1.805457288
"13-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Jul-00",0.155746056,0.07782816,0,0,0,0,0,0.068016456,0.020140128,0.13337784,0.19482744,0.170626536,0.150719088,0.09715152,0
"20-Jul-00",0.02550228,1.437367104,1.363320984,0,0,0,0,1.445403984,1.428702864,3.528459912,0,3.752059224,3.44181168,0.017894112,0
"21-Jul-00",0,0.020888904,0.011593032,0.013741896,0.018173568,0,0,0,0.010414776,0,0,0,0,0,0.151024536
"22-Jul-00",0,0.108550944,0.111716448,0.175171128,0.079511496,0.095339304,0.104684808,0.089065032,0.168351504,0.184522728,0,0,0.019916664,0.307906632,0.15829404
"23-Jul-00",0,0.02647272,0.019556208,0.023033808,0.03160872,0.033037416,0.025615776,0.028120056,0.025008768,0,0,0,0,0,0.013749336
"24-Jul-00",0.050631216,0.202607928,0.892847736,0.102441864,0.26888076,0.53996832,0.413768064,0.068876208,0.033748992,0.216848616,0.070336416,0.137815272,0.19996128,0.104871072,0.101456208
"25-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-Jul-00",0,0,0.012341376,0,0,0,0,0,0,0,0,0,0,0,0
"29-Jul-00",0.29805912,0.273049008,0.125232696,0.455846016,0.30166236,0.284080344,0.283252056,0.276500544,0.445912296,0.28734168,0.200766312,0.297362712,0.188492712,0.286570584,0.278880168
"30-Jul-00",0.368703744,0.230415792,0.062194752,0.072182856,0.094869,0.035398704,0.058060008,0.223954008,0.245902344,0.338595168,0.17531208,0.4830864,0.142480512,0.148398864,0.277747416
"31-Jul-00",0.809362824,0.452196624,0.323660376,0.494925552,0.701915064,0.955853376,0.362924064,0.529649328,0.547773816,0.601257336,0.816696,0.816273552,0.695424552,0.906239928,1.67565948
"01-Aug-00",0.487461504,0.394396656,8.065509072,0.517534992,0.521326392,0.431484864,6.998691552,0.95382624,1.156617264,0.575219448,0.585302976,0.396277416,0.773835264,0.555219864,4.105024704
"02-Aug-00",2.134573992,1.408088736,4.960040328,0.797416728,0.794701152,1.3799622,1.384331616,1.419949296,8.715609312,1.200324216,1.215989016,2.137906728,1.18852356,1.196447352,5.144813784
"03-Aug-00",3.532458912,4.771565784,4.250496264,3.466445808,3.713325624,3.5932728,3.72239076,3.405252816,3.4028424,4.004242296,3.2889744,3.516593088,5.744349,7.573209288,4.199250336
"04-Aug-00",1.762971096,2.033453832,3.241922016,2.706007728,2.708276328,2.001752976,3.349117392,2.9919666,3.252288576,3.43913484,1.668801072,1.866049464,1.655294184,2.551978824,2.554997208
"05-Aug-00",2.191164312,1.518193056,1.148839032,1.250237712,1.257700152,2.140704456,1.986510696,1.533055008,2.239392576,1.494218496,2.087524296,1.772569488,1.381566168,1.780946544,1.1553516
"06-Aug-00",4.07828844,2.505771168,1.295605296,2.221422144,2.0053686,2.281430832,2.528526672,2.81857716,3.044105184,4.571527368,3.450978744,3.603282816,4.22327436,3.30655896,2.8610748
