"date","Pixel15780518","Pixel15720516","Pixel15750517","Pixel15750516","Pixel15690516","Pixel15690517","Pixel15720518","Pixel15690518","Pixel15750518","Pixel15750515","Pixel15720515","Pixel15720517","Pixel15690515","Pixel15780517","Pixel15750519"
"11-Jan-05",1.485058296,1.76571804,1.333543728,1.308431544,2.972232888,3.062040216,2.369965008,5.209016568,1.414401672,4.336513632,2.87460924,2.066065728,3.213294984,1.930272648,1.89454812
"12-Jan-05",3.056625,3.455881488,2.88598896,4.50240684,4.109425296,3.72548712,2.663830872,3.931660296,2.612996928,5.903569224,6.640849824,2.668121328,6.979349616,3.268687608,2.580823296
"13-Jan-05",3.473061912,6.959709408,5.047472472,7.261412856,7.00525404,4.911650424,3.50504244,3.607373352,4.645443672,8.475000144,9.156208272,4.322439552,9.776960856,2.734252992,3.389299032
"14-Jan-05",0.37626708,0.595374672,0.403416624,0.60780384,0.476022144,0.827943552,0.878578752,0.683875464,0.447429576,0.387285288,0.42621132,0.597817416,0.364804632,0.427316808,0.542482992
"15-Jan-05",0.284988864,0.159773592,0.381002376,0.199119888,0.707225928,0.25316748,0.1832112,0.220420368,0.51237912,0,0,0.512176344,0,0.272111256,0.727726392
"16-Jan-05",1.564056864,1.286685336,1.307992992,2.443999344,0.6685356,0.787382136,0.469695888,1.094137872,0.426090144,3.591982488,1.884250752,0.750446496,1.422835536,1.767211488,0.098500032
"17-Jan-05",17.411600592,26.522815704,25.43429088,26.572737696,21.17811012,21.021615024,22.153341288,20.266323576,21.622904784,27.805066104,26.6969118,25.13164044,19.815739632,19.586400024,20.218568808
"18-Jan-05",2.166997608,1.769238888,2.322715944,3.209527728,0.990035808,0.653570424,1.048628832,0.480916368,1.927231368,1.611485112,1.532343336,1.258889712,1.14988884,2.362644024,1.292352936
"19-Jan-05",5.299023264,3.00962448,3.585028056,3.972332232,3.918842544,4.530608304,4.714044216,3.768623112,5.194824456,3.955091352,2.926209744,4.402818552,4.290116064,4.371054768,5.570414184
"20-Jan-05",8.21768976,7.285220856,7.293980592,6.9440496,8.110671768,9.567594768,8.272151472,10.38841008,7.805698152,7.81687188,7.6925304,7.84256244,7.070247168,7.633574736,7.841452368
"21-Jan-05",0,0,0,0.035551464,0,0,0,0,0,0,0,0,0,0,0
"22-Jan-05",13.141400808,8.673157464,12.405335424,11.320203792,3.13532316,4.218487848,6.877266168,5.762663472,9.662732352,8.067630528,7.761760008,5.02553988,6.134179824,10.83051252,11.255683416
"23-Jan-05",1.79871636,3.379074456,2.54023968,0.990378936,5.612256648,2.192393136,2.751845952,2.123254176,2.673003312,4.187637456,5.773587936,2.90304636,8.122241736,1.45468104,11.973794472
"24-Jan-05",0.557378496,1.025465904,5.492527128,5.107835424,1.60442484,1.703988264,0.875663544,1.716613584,1.833432912,1.317331824,1.334668464,1.149107784,1.336665984,0.545276424,0.639426432
"25-Jan-05",0.578144664,0.340449552,2.447820792,0.502728,0.338675424,0.428773008,0.71008032,1.296393792,2.604335544,0.22465608,0.242313816,0.411961152,1.69633716,1.70727324,0.423885984
"26-Jan-05",0.030417456,0,0,0,0,0.523662288,0,0.8077578,0,0,0,0,0,0.012735024,0
"27-Jan-05",11.12524152,9.412435776,11.315845008,12.243308544,7.342793952,6.81972312,7.38960672,5.680887936,9.047050248,10.517588856,8.69434476,8.338781832,7.136879688,12.84016656,7.299177648
"28-Jan-05",10.598587992,12.011385432,11.189471472,13.21950816,9.289810896,7.301044464,7.822789896,7.006593696,10.823930016,13.299596784,11.593424328,11.589814416,10.446406608,11.541209232,8.324189904
"29-Jan-05",0.06314292,1.250955816,0.206679192,1.46581524,0.956066352,0.543702816,0.080374704,0.66161688,0.049804464,1.878892416,1.842405432,0.400641696,1.88806056,0.041656224,0.10029756
"30-Jan-05",0.72008424,1.323359184,1.56086988,1.898721096,1.935967512,2.523493776,0.925236504,2.210204232,0.979999872,0.517417824,0.284805816,1.1098794,0.597387408,1.81982892,1.492273728
"31-Jan-05",5.020551672,5.91831636,5.068316112,5.771024472,5.543112528,6.870057816,8.933546304,6.880966896,6.560845608,7.794791928,6.492311232,6.650041584,6.334718232,3.974798448,5.378236056
"01-Feb-05",10.418791296,17.730041016,12.602867592,13.051281456,17.106001848,12.032823096,12.234508032,11.613309144,10.962783336,17.870673168,20.63514804,14.497557168,22.055471424,10.782215592,11.403738504
"02-Feb-05",4.73620356,5.667666072,5.2951194,6.555820224,5.988196488,7.966821672,7.187400336,8.476499328,5.970775728,6.535413264,7.363078584,5.781699648,6.947798976,4.646894208,6.252687696
"03-Feb-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-Feb-05",1.077015096,0.503283216,0.771598488,0.711578328,0.331288656,0.347539992,0.398237352,0.371718624,0.660157752,0.82540236,2.557895784,0.378210816,0.197302224,0.898910256,1.047595824
"05-Feb-05",0.827426424,0.606340608,0.664307616,2.268380832,0.246600216,2.157358464,2.491297416,1.481305008,1.423854768,1.659521352,1.76561916,3.211794024,4.722492816,1.017839856,2.394834816
"06-Feb-05",0.278109072,0,0.022835064,0.0323652,0,0,0,0,0.14697912,0,0,0,0,0.084662304,0.313684248
"07-Feb-05",20.383252152,17.0143962,18.114044664,17.167950144,15.251087664,16.650904656,16.066134456,15.044344416,16.89260244,14.042169576,12.909034248,17.610972408,11.4041934,19.592323776,16.28072976
"08-Feb-05",4.002297168,8.499133584,6.50891232,6.151431792,7.917330264,7.638464208,8.251099344,9.946029432,6.264745464,4.584390888,7.944678792,6.936130296,11.533986576,3.746838576,5.31579708
"09-Feb-05",12.240460392,17.678040504,22.468348512,21.966216096,15.348781584,14.852000712,17.275431624,16.029526224,16.354321008,17.622257712,15.090625752,18.874314312,13.459695336,18.462012288,6.750245328
"10-Feb-05",4.471384416,0.811034112,0.825929664,1.387267104,1.053201456,1.214644152,3.386511336,2.274209616,2.392530984,2.746985784,1.653971856,0.861830232,1.491288816,2.739117984,4.916081784
"11-Feb-05",11.257952928,12.875262744,12.116077416,11.675449848,10.303180944,13.21209384,13.860919464,15.624727248,12.353088864,18.798222552,15.520069608,13.547468664,14.172321792,10.863859176,13.484068392
"12-Feb-05",8.259739632,8.604514368,7.165730232,9.931009776,10.785837648,11.061791904,9.744261504,11.210477832,9.207085128,10.198463928,9.312470208,9.419456016,10.7055552,9.310876608,8.760219816
"13-Feb-05",11.345881464,7.887779472,10.749171504,9.982021104,7.330586664,7.734913584,9.671214576,9.300735,10.325179344,9.28010988,7.586017368,8.26277088,6.73798584,11.072618016,9.687556032
"14-Feb-05",5.282412168,2.181692016,3.025945176,5.008917336,2.294617296,2.48690952,3.79694832,2.39808636,2.746028064,4.749756936,3.415673016,2.506545072,1.96911336,11.064499848,3.810593256
"15-Feb-05",5.773980624,1.783132368,2.010808656,2.140365072,1.828158432,1.38576024,0.072605064,1.313356776,5.615399472,3.78453648,5.474662896,1.321252224,2.343845664,4.635714768,4.478492616
"16-Feb-05",6.74732136,6.883403064,6.75253416,3.104040744,6.614504808,14.45906496,8.126491776,7.048036344,9.103576176,4.296872016,5.979577296,12.683282376,7.247727144,8.143818144,9.865524528
"17-Feb-05",2.745447984,7.317750696,6.67092276,6.04399752,8.425599576,6.54936576,6.481545936,5.623672488,4.885588296,2.005995144,2.518679736,6.354318384,2.891145768,2.476634328,4.919231064
"18-Feb-05",2.501768232,0.326999976,5.764299984,9.918404808,1.134635664,0.359386488,0.232457904,0.350245896,3.349966416,1.377933912,0.219726192,0.36184704,0.282336048,2.496531312,2.04227364
"19-Feb-05",9.849183792,24.373526568,15.621093744,18.18455172,23.087717064,17.475990768,13.782610416,16.007141592,12.53198004,18.605433936,23.264262192,18.604461192,22.243025784,10.530752424,12.131350992
"20-Feb-05",0.583132224,0,0.074889936,0,0,0.109800912,0.262934256,0.953222664,0.313914912,0.01317984,0,0.045488472,0,0.363882744,0.6229446
"21-Feb-05",8.989518648,15.387353904,13.09140588,15.911833752,14.965674888,12.54424524,11.990852592,11.82945156,11.5652604,17.338660248,16.983342648,13.690907472,16.978875168,12.852042672,9.42299508
"22-Feb-05",0.469051344,0,0.920667072,0,0.68316204,0.321653232,0.227853024,0.141338664,1.70040768,0.138652704,0.305779104,0.24596076,0.251219208,0.369944304,0.397177584
"23-Feb-05",0.178376592,0.08814564,0.861757632,1.27837176,0,1.08086184,0.106879152,0.109299768,0.0871476,0.061820136,0.076504008,1.056927768,0.078324312,0.174731544,1.584280008
"24-Feb-05",6.791438352,15.003642072,14.801075928,15.428957472,15.16282368,15.16262484,15.927218904,16.639931208,11.614699608,12.682721616,12.971001144,15.380025384,13.706716056,8.36694216,7.601714376
"25-Feb-05",11.739975936,9.307630776,10.320572376,8.196239952,7.366186392,11.143065696,12.09912156,11.998473648,11.972258808,6.659858472,5.910354144,11.752777584,4.311871296,10.625367168,16.446038256
"26-Feb-05",12.842403888,16.153161048,12.198121536,14.525240424,16.875100128,12.555102816,10.795404912,10.598063712,12.086361408,16.303795344,15.946802616,11.662189008,18.007505904,12.052541256,11.049106128
"27-Feb-05",9.459046848,6.889671576,8.180026536,6.527089128,6.500019552,7.444535496,9.660657408,9.389624832,8.67411876,6.211222896,4.737839352,7.13654352,3.393721824,9.932844408,21.854827872
"28-Feb-05",4.66182732,4.518026952,4.17223656,6.284369232,4.768617864,4.499234328,2.249913264,3.38064408,3.4487064,14.364691248,5.537679792,3.28884744,6.121928208,5.526067248,3.759235392
"01-Mar-05",11.752249728,11.221744536,12.113459592,8.363423832,11.81454276,13.929769992,14.71543836,16.893227568,14.74140216,10.852978704,10.160382264,11.837184912,11.584954272,11.21446824,16.41328668
"02-Mar-05",0.640108968,1.861958016,1.078366584,1.887044736,2.73370992,2.13644796,1.539404688,1.466681424,0.23940372,2.751009456,3.611204976,2.755024008,3.742427232,0.30422532,0.225867
"03-Mar-05",9.871999032,7.566784848,10.119903792,11.787167784,5.401331664,3.650608776,4.945938696,2.74224972,5.52602076,15.176455032,6.26934744,4.516183008,6.770835408,11.16283608,6.83421492
"04-Mar-05",14.44658232,13.108705032,16.894559376,12.92883252,11.136070488,12.280803672,14.702157504,14.473734864,19.819643496,11.74291848,14.091751104,13.218721392,12.272668368,12.444847584,17.73144864
"05-Mar-05",0.54453876,2.8654824,0.452956704,4.723044624,1.922961648,1.66867464,1.82679372,3.87591684,0.498569544,3.886948944,2.63352156,0.513490104,3.301848288,0,2.65904028
"06-Mar-05",10.6563456,19.077291,14.432757864,15.331080432,19.305274488,14.519667144,11.378962752,10.6855824,12.585581304,19.208500392,20.666128632,15.681448464,22.0202508,11.678835864,9.827317008
"07-Mar-05",12.505937568,7.734948624,10.274983416,9.830484144,6.753053424,7.814361336,9.732165816,7.94863056,11.217392208,9.42411732,7.641117816,8.683288344,6.356972688,12.122992512,10.765176768
"08-Mar-05",1.029886104,0,0.457050168,0,0,0,0,0,0.630374496,0,0,0,0,1.497327624,0.841408152
"09-Mar-05",3.44045412,3.073893072,3.670407048,1.89673788,3.114612216,2.906442408,2.759827128,2.925268656,4.437545664,3.073316208,3.367972248,2.171709,3.640470384,2.881145064,4.716641664
"10-Mar-05",15.950025552,12.003992568,13.755479328,15.522624504,8.096353776,10.21996308,11.894627808,10.187418216,13.012857912,17.511878016,12.839178096,11.901095856,12.455413344,17.855441088,12.935693256
"11-Mar-05",7.90116048,18.069690216,12.609708312,8.401867392,16.19644404,7.886972664,10.244453424,7.827610008,13.665544512,10.20879792,11.024710896,8.9692998,9.626514672,10.761834384,11.021773344
"12-Mar-05",0,0,0,0,0,0,0,0,0,0.059870856,0,0,0,0,0
"13-Mar-05",0.608791488,0.167075448,1.067650896,2.55884868,0.170421504,0.290947056,0.291450384,0.275461152,1.506900072,2.514848472,0.162517584,0.291875328,0.530160912,0.600442392,2.3758632
"14-Mar-05",6.301471704,7.648047936,7.831763496,6.85335516,6.41717292,8.079999456,7.117250928,7.863178248,8.028445968,6.8579142,5.40227616,7.146279576,5.123965512,5.987740512,10.955013504
"15-Mar-05",2.211178248,2.55113196,2.001629232,2.006710416,4.318907976,3.194117904,1.572804816,2.906675928,1.17615768,1.663271616,3.980198976,2.183019336,4.860010032,1.798145592,1.328977536
"16-Mar-05",17.63133288,24.896401416,22.236210816,23.656921872,24.502243992,23.146286496,19.980578904,20.913617136,20.304874416,24.833919528,26.02079772,22.86311388,23.96388816,19.617671016,17.7648654
"17-Mar-05",1.314607416,0.43844064,0.725766024,1.19857452,0.209771928,0.043788888,0.198633216,0.186855552,0.320831592,0.870092952,0.969789672,0.322970208,0.414598032,1.64195628,0.445289568
"18-Mar-05",4.454261544,1.224100392,1.370394504,1.20839184,0.497513784,1.416315984,1.002613032,1.17054864,2.080287336,1.011747216,1.113984264,1.554413976,1.143118944,3.759883056,1.609403544
"19-Mar-05",16.342627992,9.811084992,15.505243776,11.028983112,8.730650424,8.90959812,11.046517608,8.462011104,17.675020704,11.53467036,9.32134008,11.107306488,9.085475208,19.726979256,16.59646512
"20-Mar-05",8.00869704,8.54972004,7.620215184,10.789330968,7.508675328,4.122940776,3.960544824,2.536391976,4.604545344,11.978925,11.831504352,4.726529352,9.915559536,7.907242296,5.436399936
"21-Mar-05",3.790714848,3.426422592,3.7622484,3.68387496,2.501755368,3.148063296,4.19060112,4.197434664,4.631158944,3.720209232,3.833729976,3.544126152,2.637410928,3.166447872,4.401687384
"22-Mar-05",0.549794592,0.270132192,0.433363032,0.4286922,0.685143432,0.790141848,0.904730832,0.839692536,0.555121872,0.62787696,0.571670976,0.654800256,0.653104584,0.596007888,0.553049016
"23-Mar-05",2.269046376,1.8471846,2.816782248,1.350564312,1.350877056,1.2836886,1.475300784,1.269936912,2.83015788,2.871980496,3.275813688,1.432124544,1.382247456,1.76160228,2.34748596
"24-Mar-05",7.330871352,5.42823852,5.960916288,5.885073792,5.449490544,6.067277664,7.704937224,7.175780304,6.824904432,6.17266416,5.98132968,5.46425628,5.520509712,6.082433928,8.05302
"25-Mar-05",10.277225016,13.130637648,11.068950168,11.515285488,13.076286792,12.415935528,11.455950024,11.5491078,11.052131664,11.714043624,11.837316504,12.360992424,12.542301168,10.498022328,10.513323072
"26-Mar-05",4.706890224,3.166166424,6.071102856,7.748944752,6.35012556,1.689658104,3.447570912,1.565129928,3.959424024,8.066707848,4.136641152,3.181193592,3.279984,6.146374224,4.971939672
"27-Mar-05",0.516834,1.866015312,1.320889584,1.659439272,2.42804772,2.535709272,2.172968568,2.264984784,1.200999672,1.115861448,1.321736376,1.780639704,1.793925576,0.456536328,1.129318992
"28-Mar-05",52.501859664,53.60611152,55.961465832,55.575634008,51.799581528,54.467897424,51.286817544,49.528490064,53.006063472,50.404294968,49.70078088,54.830572128,48.802751544,57.13952064,53.303037648
"29-Mar-05",2.761823424,1.954362816,4.657609824,4.07302488,2.780444736,3.361333248,3.278710488,5.370358224,10.25444628,1.963686336,2.670042864,2.43993276,1.600356816,2.86737048,13.684136856
"30-Mar-05",4.299026376,1.138352568,2.232896448,1.918588944,0.508851624,0.528639648,1.29490776,0.531781632,3.103823664,1.778625912,1.13002092,1.86433428,0.353847552,4.371302256,2.554295904
"31-Mar-05",4.629058608,7.395333048,5.866890912,6.980362416,7.264129392,5.796170712,4.934772144,4.58767068,4.641434304,8.917965168,8.70805908,6.027237648,8.119455096,5.768065104,4.009520184
"01-Apr-05",4.133554824,7.568064456,4.309969776,8.975813616,9.074304336,8.373394488,2.154080808,4.742215272,3.24761904,7.076866872,5.57599176,2.79133272,11.637991896,8.647898208,2.459682048
"02-Apr-05",4.960333224,4.7028612,4.706690664,5.239430664,2.013306672,1.798868544,2.294076744,3.07511652,2.55313932,3.1491444,4.011642336,4.001172792,2.228903352,6.74061084,1.458095856
"03-Apr-05",2.534653176,4.240572816,3.445373664,2.44130964,8.39849424,7.739805216,2.845521576,4.975764504,6.2715168,3.488552208,6.099816792,2.839723896,11.04187416,1.743198936,7.121229888
"04-Apr-05",2.142213456,3.753487224,3.91101444,4.833345288,2.433683208,1.829894184,3.697686552,1.10706228,3.185398224,14.889970776,14.063625816,3.555641424,3.989816304,3.422250864,2.645418216
"05-Apr-05",4.237234008,6.121263744,4.203319776,6.747834912,7.451180928,6.851188656,3.523541088,8.5300548,4.896657576,7.152322056,9.642143736,4.244046816,16.855130184,3.73026144,5.0790546
"06-Apr-05",0,0.457264656,0.147755832,0.277508256,0.246110664,0.211549176,0.271786704,0.025600368,0.023961432,0.736180992,0.615006168,0.455109096,0.977488776,0,0.042250032
"07-Apr-05",1.671962496,1.950154416,2.079084816,3.309922824,1.985405088,2.139953976,2.621748984,2.065931448,1.883230272,6.491264832,3.4073478,2.680626504,1.523605056,2.171845248,3.356904744
"08-Apr-05",8.811267624,7.387726296,9.149140128,7.066361184,8.881570104,7.587349176,9.243033888,5.88889932,13.252643112,3.585796584,6.590768328,9.520115376,4.103716488,8.134853136,13.951173312
"09-Apr-05",1.736449608,2.596394592,2.253937848,2.225583144,2.992343184,3.560340288,2.670370104,2.577718008,1.607547096,3.051531672,3.194069616,3.31249272,3.556593768,2.1560424,1.023218136
"10-Apr-05",5.34899712,3.233974104,3.514844304,3.329903472,3.130536672,2.733900552,3.083134176,2.075999208,3.21349596,2.083725744,2.122968624,3.247976304,3.255256536,5.814912552,2.715169248
"11-Apr-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Apr-05",5.55319656,2.086269192,4.615886448,3.362103936,3.63519036,1.410380784,2.960988336,1.880813592,7.035796176,3.574920768,2.812947576,1.372679832,2.993314152,4.29234768,5.7147342
"13-Apr-05",2.119467072,3.350357304,2.917584648,3.577936656,4.869741792,3.137589456,4.1704824,2.355767184,1.092330168,2.464983528,3.912209976,5.243082048,4.559775,2.5178268,0.606554472
"14-Apr-05",3.93836724,7.494142056,4.296410328,6.655788672,7.353468408,3.386553888,4.01513172,3.66033804,4.683454872,6.442512984,7.098389616,5.135683176,5.34029604,4.49043024,5.36243964
"15-Apr-05",1.318212312,2.31419688,1.09715448,0.86072544,5.453824632,6.02625204,3.52172004,2.418678936,1.061362008,1.610374152,2.127313968,1.484165568,4.065023304,1.177686192,1.184295336
"16-Apr-05",2.56053096,4.529762856,7.519492872,4.259698752,4.997632392,4.181305656,5.617461912,6.55457424,9.524241696,4.338137976,4.411983144,4.86032904,4.957940688,1.81006068,7.42544676
"17-Apr-05",16.998537552,12.578877936,17.673962112,15.152561184,11.402568336,11.2298262,10.153683912,10.398339264,18.494958408,17.24527644,14.755929,12.005368704,13.301579472,18.697418688,15.230336664
"18-Apr-05",10.4075904,8.919934992,16.037541384,12.543067944,5.769900792,7.259911536,8.68831944,8.44878744,5.944771536,9.306889056,13.176230904,12.237381936,6.393183936,9.472547304,8.903330328
"19-Apr-05",14.871884832,18.808480728,13.390643112,15.20676612,21.196065912,16.781207088,14.801163192,13.796931264,13.178634168,14.92066956,19.05614232,15.407539848,20.983128552,15.192725664,12.901385304
"20-Apr-05",0,0,0,0.414102888,0,0,0,0,0.380384256,1.358708376,0,0,0,0,0.164487312
"21-Apr-05",0.1845846,0.046549296,0.346249104,0.765883944,0,0,0,0,0.300889392,0.778108296,0.188057784,0,0,0.623948928,0.737502336
"22-Apr-05",28.367674824,43.79297448,40.425081264,39.6357336,45.811580664,38.61664008,35.467958448,36.038483616,36.640405656,40.813405032,41.97195912,39.808156008,44.058763512,31.107459072,33.317316048
"23-Apr-05",8.445211896,9.943285704,12.451732632,19.964667312,11.127052536,13.155561456,13.16963052,13.458795552,11.357782608,8.693399184,6.879513504,13.287755016,7.163485776,9.125274192,11.52602004
"24-Apr-05",2.556685032,5.264814024,1.728736104,3.401422272,5.443998816,3.849717744,1.517797896,1.49228508,1.725763848,3.483542568,5.889328488,2.759233128,6.367281672,2.558303832,1.709876592
"25-Apr-05",10.027311792,12.326285352,10.922647488,10.189734936,15.049554336,9.82623696,12.240965376,11.623591656,13.265200128,9.194640408,13.39559556,11.089430808,15.147235392,10.331144568,14.027462472
"26-Apr-05",5.277822024,12.677445888,10.04512524,10.824327696,10.1807742,13.864030848,12.364449984,13.839941016,8.903285256,10.509176736,9.828747504,13.219264992,9.904196256,5.744247432,8.617476216
"27-Apr-05",4.880602944,4.317876576,4.511951208,4.871262792,4.272703536,3.97141992,3.379122744,3.336435912,3.727083552,5.116476768,4.82508588,4.021183848,4.141759152,15.163035384,3.684430368
"28-Apr-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29-Apr-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30-Apr-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-May-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02-May-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03-May-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04-May-05",1.268431656,0.466504584,1.329653088,0.753365016,1.66246176,0.107589696,1.166140896,0.108549072,2.102776944,1.815672216,0.44151276,0.393023064,1.484686368,1.17065916,0.66713352
"05-May-05",1.42053276,3.40861308,2.480407824,3.548779608,2.408172,1.63768692,1.190360616,1.300259472,1.722985632,7.649042856,6.364595184,1.750970544,2.808414288,2.48253912,1.867164024
"06-May-05",3.835579992,0.996150696,1.731101808,1.450154544,0.764944296,2.314073856,4.808137176,3.535647504,4.996798392,0.718843776,1.147794744,2.081314272,1.276399872,2.318196408,5.014808904
"07-May-05",0.841013688,1.731870168,1.181202912,1.632868224,1.776747648,1.326592872,1.391299896,1.145343216,1.234212936,1.316007528,1.88098992,1.218387984,1.742667864,0.852534408,1.411224432
"08-May-05",2.141539872,1.029115488,1.692445464,1.38684708,0.271676952,0.228976368,0.898237992,0.702540768,1.773572808,1.976987952,0.488844168,1.068118752,0.236184816,1.610817792,1.806950736
"09-May-05",1.237929048,2.351179008,2.537467368,2.50503516,0.78496644,2.799295488,0.95703264,1.682987808,2.244178896,1.06829568,1.616249256,1.069581192,0.928807416,1.373732232,1.816689672
"10-May-05",0.93025044,2.305726824,5.149943952,1.592503128,1.715511912,2.29279644,3.139037856,2.32164108,5.209954968,2.926888704,1.450457712,1.895062392,1.747976664,6.970672848,1.008411072
"11-May-05",0,0,0,0,0.101712,0.089309208,0,0.118323888,0,0,0,0,0,0,0
"12-May-05",2.3591736,3.643084656,2.211811608,2.879555592,3.054530736,2.720702472,1.798695624,1.794888864,1.503385128,3.369317304,4.840221768,3.217052232,4.291764384,2.142331488,2.353824192
"13-May-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-May-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15-May-05",0.233949456,0,0,0,0,1.142731104,0,1.045820304,0,0.269237256,0,0.149496072,0,0.168919032,0.374299944
"16-May-05",16.959330072,16.242392064,15.27880812,15.950899608,13.490924832,12.431196216,12.133971696,6.071682216,19.793631072,16.160891544,16.355080608,15.685562616,14.868380064,16.11787176,11.573260536
"17-May-05",0,0,0,0.316761192,0.294350376,0,0,1.605669192,0,0.53920152,0.393753648,0,0.539212392,0.419292624,0
"18-May-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-May-05",0,0.015455256,0.015047184,0.033392424,0,0,0,0,0.010067856,0.02401308,0.01841592,0,0,0,0
"20-May-05",0,0.049072776,0.04689216,0.14740488,0.031265688,0,0.021514512,0,0.031950768,0.057455832,0.043653552,0.029887176,0.031120488,0,0.012273072
"21-May-05",0.020975736,0.358857984,0.063332112,0.113249496,0.167817456,0.15179232,0.130921656,0.142404576,0.085066008,0.296834832,0.175376976,0.103616736,0.203039112,0.031073928,0.21277836
"22-May-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-May-05",0,0.551465472,0.654464088,0.205521696,0.421631496,0.431618976,1.169234712,0.73503264,0.918709608,0.38802552,0.25604496,0.523992024,0.357290544,0,0.507623712
"24-May-05",0,0,0.011605608,0,0,0,0.019362384,0.023235408,0,0,0,0,0,0,0.034994688
"25-May-05",1.19452044,0,0.08158488,0,0,0.10234872,0,0.211692912,0.564673968,0,0,0,0,0.528560256,0.753645024
"26-May-05",18.826805592,27.143111232,20.76312732,26.88683796,27.550286304,23.860294824,21.026804928,22.692030432,18.598335744,40.294086456,34.797257424,22.301382072,36.87381648,21.318820944,17.687131416
"27-May-05",18.772417536,13.464773664,15.560035224,17.48701572,13.592552664,11.956315032,13.327905168,11.090191128,15.750224592,13.16328048,11.21966172,15.020728104,9.668936496,18.015911568,15.0758214
"28-May-05",5.850286608,6.161222928,2.561142336,3.88834584,5.763839016,3.996229296,1.81271856,3.238670472,2.592975504,5.695046064,7.87498284,3.291808248,7.486686936,3.56134092,4.5324744
"29-May-05",0.232293288,0.88968372,0.963445464,1.051222896,1.312170168,1.087444968,1.106690352,0.882193032,0.684609432,1.154029632,1.12073796,1.003427184,1.375011552,0.46012728,0.179483448
"30-May-05",2.92086948,2.007372192,2.8670082,2.351170968,1.559721168,0.712039776,1.436758704,1.062200376,2.314203144,3.499547832,2.473066272,2.379442512,1.578478752,2.278857888,3.852083808
"31-May-05",1.24609824,0.501495624,0.678048216,1.437990456,0.941123304,0.741919488,0.738449064,0.595354152,0.4515552,0.494863128,0.57516696,0.39577872,0.87909936,1.008213576,0.771437544
"01-Jun-05",0,0.151834896,0.013385496,0.052528392,0.089874912,0.0423084,0.011714136,0.028492824,0,0.371571456,0.55939248,0.017398608,0,0,0
"02-Jun-05",0.312526536,0.352315992,0.113978616,0.095988504,0.586641528,0.095881824,0.120128688,0.136059768,0.29039388,0.869851296,1.54833036,0.081262632,1.214313456,0.13979328,0.778318128
"03-Jun-05",0.236221656,0.478895496,0.272307552,0.178667664,0.527430528,1.052206728,0.56048508,0.707894688,0.284022432,0.211204704,0.211589976,0.514309152,0.175849632,0.129761976,0.345961368
"04-Jun-05",0,0,0,0.0173928,0,0,0,0,0,0,0.06299184,0,0.20031804,0,0
"05-Jun-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Jun-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Jun-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08-Jun-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09-Jun-05",0.06321864,0.654205632,0.079549008,0.409430448,0.10848384,0.075392304,0.040267944,0.014630088,0.039338544,0.37571784,0.586086312,0.306435072,0.097903608,0.142672224,0.029714736
"10-Jun-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Jun-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Jun-05",0,0.071250384,0,0.279307248,0.01737804,0,0,0,0,0.250037904,0.199657584,0,0.077408784,0,0
"13-Jun-05",0.716646504,0.16318476,0.515465016,0.406512072,0.120718584,0.213262872,0.121253784,0.208726896,0.393924816,0.141783072,0.220909272,0.31574664,0.171841824,1.215742896,0.105007608
"14-Jun-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15-Jun-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16-Jun-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17-Jun-05",0.166031544,0.044848056,0.09107148,0.28764516,0.048470184,0.074237904,0.268612752,0.251576976,0.21271824,0.010617624,0.1172088,0.03971088,0.118063704,0.012494184,0.072522912
"18-Jun-05",0.082115784,0,0,0,0,0,0.965196216,0.916385832,0.3863538,0,0,0,0,0.02288772,1.334370648
"19-Jun-05",0.030020712,0,0,0.050148672,0,0.010050552,0.05343576,0.060783312,0.064590432,0.03658932,0,0,0,0.029479272,0.055574496
"20-Jun-05",0.218870616,0.22695912,0.108937056,0.0687894,0.303246768,0.272823792,0.331566,0.524710992,0.184747296,0.04942548,0.053572464,0.206743776,0.269485416,0.010824048,0.168603696
