"date","Pixel16020484","Pixel16050485","Pixel16050484","Pixel16050486","Pixel16110480","Pixel16080480","Pixel16110483","Pixel16110484","Pixel16080484","Pixel16050483","Pixel16110481","Pixel16080481","Pixel16140483","Pixel16050482","Pixel16080482","Pixel16050480","Pixel16080479","Pixel16080485","Pixel16110485","Pixel16110482","Pixel16080486","Pixel16050481","Pixel16080483","Pixel16140484","Pixel16140480","Pixel16020481","Pixel16020483"
"06-Jan-01",13.832975856,21.731929776,15.99917364,22.266068448,6.869876136,6.010640136,11.529915336,16.611994752,14.916884424,13.949202072,8.869312752,8.616748104,13.044229032,10.61041188,10.924095144,5.587300296,4.27826964,24.090173712,23.52034236,10.028223048,22.356780048,9.298594248,10.383773088,16.256690016,6.69019104,5.265895128,11.861771112
"07-Jan-01",0,0,0,0,1.89416064,1.80532248,1.78742964,0.637600344,0,0,1.337432016,1.054604808,2.691951144,0,0.209872872,0.34900116,1.90124148,0,0.252090144,1.337376048,0,0,0.1728762,2.3391654,1.442902752,0,0
"08-Jan-01",10.912130352,11.639845848,11.498044968,12.244121064,9.493868352,7.77529836,10.568714616,10.30168104,11.408432016,10.571513424,11.254062648,10.4681046,8.837280024,9.994045968,11.231856816,9.171485424,7.696548696,12.163038264,11.295262824,12.119599344,12.080570688,9.978863232,10.969773528,8.336482296,11.076421728,8.73754764,10.497442248
"09-Jan-01",4.448379288,5.035529136,4.91613972,5.61716472,10.043302056,8.680190568,7.817891112,7.599007128,5.679536472,5.39735628,8.588506944,7.985699424,9.550319904,6.049439184,7.720542672,7.79210616,14.370191568,5.933775192,6.924009552,7.69953132,8.614972824,7.06817508,5.432075136,7.80306744,12.696154128,5.937283512,5.108895768
"10-Jan-01",12.901688568,13.788173664,13.494226464,14.065336704,17.088742728,16.775921352,14.136228552,14.293900968,14.137857912,13.306571952,14.565246096,14.083404072,13.54021884,12.871912488,12.598344336,15.33474828,11.476718184,13.863957888,13.527537336,12.754122744,13.145908344,13.492464072,14.251072872,13.823697576,13.67460108,13.15173768,12.76971816
"11-Jan-01",1.777729344,0.776686728,1.957852896,1.365902688,6.644610648,6.008624544,2.372103264,2.428185048,0.889485336,3.030816792,4.787030328,5.028517488,5.17881168,4.079561592,2.738172768,8.2150104,8.050927872,0.643525512,1.41081744,2.590410768,1.130686728,5.778349392,2.268770088,4.981801632,5.472518928,5.310378312,2.672649624
"12-Jan-01",6.89672256,10.544338704,7.414613496,13.699926864,8.635422,7.71621252,8.618778696,9.190840968,9.947850456,5.551990992,7.329121824,6.051134352,5.838183048,3.907516128,7.299573192,6.845381496,7.066489944,12.727771272,13.068336,8.421191448,16.448196888,3.758783352,7.904643768,8.217757704,9.44083356,4.554096936,5.28799116
"13-Jan-01",0,1.513115832,2.737531896,1.397778768,1.017372792,1.26806832,2.282477088,3.352884648,1.482016512,4.506248112,4.252379184,1.618732632,3.215254416,4.580066808,2.596084176,0.870426456,0.095683848,8.386508712,3.410324688,0,13.595924376,3.864993816,2.483215224,3.0619086,0.5887836,2.221410864,0.875416152
"14-Jan-01",5.255186688,5.681332104,4.613625168,5.540719632,2.252997816,3.228255624,3.679704312,2.841924912,2.63283456,5.236067544,3.010085472,4.291067352,2.080921776,5.601015696,4.820704224,8.286536688,2.147688744,2.548873728,3.602122296,3.248454456,3.675312648,4.548034776,3.753505104,2.35045428,4.411482096,15.1032858,6.211863768
"15-Jan-01",46.499593728,45.04882908,45.641618736,44.06975556,42.275650968,38.561605464,45.001344672,44.320003512,45.610539432,43.230331416,47.517894744,44.366497992,50.211788184,43.88554572,43.535110464,32.670905112,35.963484768,47.374978056,46.644207,50.59446144,56.212348944,39.576333048,45.027088176,43.967388144,40.183713912,32.945185656,39.634984008
"16-Jan-01",17.090798376,24.016096104,22.249022472,27.061766616,9.226184616,14.082657336,21.955553064,23.019487392,22.755257616,19.279842864,14.073683736,12.813185688,20.80694676,17.31545592,17.358047952,10.882784136,4.516116864,24.10670184,26.30322648,17.142708768,24.6564474,17.803457736,20.027398104,23.641815672,9.913275,16.852211952,18.87336444
"17-Jan-01",5.692990776,3.689855208,3.356667648,5.125336296,2.30623572,2.8393734,4.545990576,4.883662104,3.406177632,5.78751612,2.593445064,2.157877032,16.513416768,5.887082568,3.572977776,2.714233512,2.315109192,18.64845372,6.078402768,2.564223648,7.263016464,3.490318536,3.50013864,3.554077512,2.543286144,5.334074016,5.644982808
"18-Jan-01",13.266699312,14.051460744,12.964200504,15.168838968,8.952892536,8.917676208,13.804427136,13.318576824,15.113864424,12.622857576,15.665996064,16.671944616,9.870250224,11.480797296,18.611253264,14.779895784,8.979974976,11.98742508,13.599833976,14.9641056,25.870980264,10.304627904,16.278998856,10.637382744,7.19640684,9.14652228,12.390998832
"19-Jan-01",10.99926996,14.605194576,11.87636376,10.50758172,15.819209568,16.949216376,9.9056046,11.044707288,13.1024022,14.405366424,15.090200904,13.4262786,10.837012776,12.710203176,15.508508208,21.435676584,17.017664904,16.727530008,18.369837288,12.852531912,12.072661392,15.613853928,14.85052728,13.529365536,22.944298272,17.53349448,12.9733014
"20-Jan-01",21.679864872,32.464081776,15.094395168,43.27478028,20.422548288,19.149434568,19.56444024,30.280786512,20.218614576,16.307061192,19.990798464,19.582490448,16.671119208,14.562500952,16.045283328,14.743307592,21.303983688,49.703315736,36.657797808,20.208177576,24.211566936,12.403863432,16.42540884,15.687499512,25.806618696,13.862278464,15.261899472
"21-Jan-01",13.463137152,12.656660568,13.527656088,10.278093336,11.15147496,10.287879456,12.781743048,17.64737748,13.093264104,13.606408608,12.1826706,12.004175664,14.601565368,13.546601784,13.1063304,11.492870808,7.316906688,12.507034776,16.547894952,12.625102032,10.529075856,12.789686688,13.402371888,14.652415752,11.567773824,12.987005712,13.482572088
"22-Jan-01",0.576697056,0.487402296,0.296996136,0.061240488,0.025831728,0.032587104,0,0,0.251248632,0.42245556,0,0.039471096,0,0.38545284,0.060780504,0.633748896,0.015213,0.273785448,0.0440916,0,0.45555156,0.19606452,0.21842472,0,0.070446648,0.360756168,0.592036584
"23-Jan-01",14.637697224,17.65049028,31.695628176,20.21099568,4.782434832,2.957058024,3.43562544,8.37743496,14.943021288,31.50690936,11.007764328,3.113459232,3.43260168,11.620536096,5.995591872,2.842665912,2.564196648,15.2722392,15.492460728,3.416199456,9.082616328,3.083922744,3.429820056,8.365829232,3.40362132,9.824437368,15.507564072
"24-Jan-01",21.297652248,19.62144756,19.281073104,19.998397344,16.44809676,17.29283952,19.14587832,16.610426904,15.892139904,20.346376416,18.835278504,19.581823824,18.279433248,21.200551992,20.145134928,10.970823528,15.576529032,17.303336616,16.573226448,18.596613408,26.672244072,19.856034288,22.739556312,18.479320056,11.341901064,18.395740992,20.57318544
"25-Jan-01",15.183508872,18.776042472,16.83201312,18.553180224,13.68983316,12.619800576,17.411262984,17.436151032,17.250134472,15.78902292,15.287206656,14.43865872,16.080931656,14.76768636,15.92461824,15.333526608,12.063024048,17.093808168,16.79282856,17.35902072,15.543381216,15.951370248,14.832625872,15.15014076,15.186803352,14.574793344,14.235267168
"26-Jan-01",11.551665552,12.507034776,12.039991368,13.341456408,8.931833976,12.57402564,9.899661552,11.618879568,14.530504704,15.962197776,12.266211024,15.122725008,10.093173984,18.813397416,13.27468728,18.81292392,12.10795068,14.305408008,16.130980968,11.568883896,12.979049208,22.370245464,11.599013328,7.98060108,10.33992792,19.670273784,12.962164872
"27-Jan-01",6.878080128,13.274132256,4.997321256,13.074823368,3.302064288,1.814939448,6.369742872,12.50451564,3.42806124,3.467271936,3.402239448,7.050658464,4.96775364,2.724201504,3.547489992,0,0.011368344,31.141242024,13.116671568,3.447249408,15.32030868,0.12042984,3.53713596,6.149042856,3.694321992,0.97180428,6.03030324
"28-Jan-01",1.594106208,2.781453432,1.310805384,5.750125416,1.214349648,1.275879096,1.493974944,1.646811072,1.629307512,1.563453384,1.36425144,1.45808172,1.163768112,2.072240712,1.358382936,1.506295152,1.5605988,2.89597248,2.710818528,1.635471216,6.210578448,1.894776288,1.247438016,1.112985408,0.902652744,2.215248048,1.998327072
"29-Jan-01",5.31404364,5.856576912,5.764925472,6.939603576,7.740441072,6.6958158,9.127409208,15.37159968,7.298322912,5.71591044,8.214599136,7.622409576,9.904016016,5.284516464,7.899090528,4.694832456,6.547372344,13.724265576,7.970584632,9.405909072,7.552078488,4.930932288,8.123700864,9.654761544,8.1059754,3.937511808,4.920241704
"30-Jan-01",3.228257424,14.30581284,3.58429956,4.119198552,2.752955496,6.515519856,3.770453088,4.345507272,4.06312536,5.415004848,3.19055808,2.403303792,3.834309696,3.188200944,2.9099148,1.903453944,2.356555392,4.35673392,4.905188808,3.638019912,3.477982872,2.563240536,3.61262976,4.374333504,2.893860696,2.623592208,3.135606768
"31-Jan-01",1.111425072,2.12553012,1.040488512,3.662806032,2.397919368,1.859392224,1.061904528,0.983577408,1.271215608,1.156799112,1.186198176,1.140012768,0.303399624,0.748501368,1.550590752,1.2880278,2.443120656,1.970329104,1.243590024,1.050796944,4.207103496,0.807274896,1.444806408,0.476321208,2.050242312,0.803219136,1.100673984
"01-Feb-01",0.032035992,0.87831768,0.043511304,1.05954972,0.476514336,0.550734624,0.13100112,0.280803264,0.230176416,0,0.409385304,0.302241312,0.16468104,0.107578944,0.013737168,0.902670528,0.767177136,0.39338748,0.151206216,0,0.606249912,0.396876408,0.35097948,1.578571368,0.69208512,0.340352832,0.030921048
"02-Feb-01",2.09827512,1.02310056,1.521277248,0.870171456,2.511568128,2.84965236,1.186494552,1.196930496,1.188007776,1.713365616,1.79254656,1.949115168,1.183075728,1.744403232,1.244577792,3.20734548,3.754963512,1.548184272,2.017503624,1.191991032,1.23101208,2.327972712,1.286614176,0.775254072,2.526910368,2.988325944,2.198108544
"03-Feb-01",10.228354464,25.023076056,14.597641464,19.481028552,7.753331424,5.874058488,12.186816216,16.494170664,11.51474904,10.415876616,9.113011128,7.76212692,9.819190272,6.42384552,12.006317136,3.909272064,4.263986352,17.637763032,22.78412676,9.979516272,18.196808328,5.641924392,9.864713424,9.813629856,9.124056096,5.177782056,9.42893172
"04-Feb-01",7.697977776,7.901211264,7.233376272,9.542154552,4.375541568,13.517940048,7.668749568,7.610524896,7.667577984,8.3395722,6.347495544,7.314049248,9.114162672,8.407348392,7.558694592,4.704427608,3.485402952,10.336391688,11.971119408,8.642877816,9.818243256,25.389945024,6.394840488,9.238539936,4.395380256,7.16000676,8.545232544
"05-Feb-01",5.128031736,8.231575728,6.157381296,8.998630296,5.964516168,5.529193992,6.767899992,6.675309408,6.822735072,5.553871752,6.144409416,5.7598536,8.537351856,5.109563472,6.499322184,5.81861616,5.424444792,8.644796856,8.258437872,7.159278624,8.901159528,5.04963756,6.485961192,6.067977912,9.519560328,5.268357744,4.933627728
"06-Feb-01",1.70640636,1.533252768,1.877516976,0.833550912,4.888652448,5.677923192,0.794552112,1.031289864,1.778574048,1.990273464,2.221365096,3.528171648,0.405130464,2.470664616,2.186628888,5.76104664,6.814273584,1.317389304,0.75265404,0.908740896,0.83471676,3.5676216,1.725678744,0.32400852,1.532388384,3.503118048,1.852443864
"07-Feb-01",9.04211784,7.256516208,7.207992552,7.1345172,9.304000128,10.415539032,9.464989896,4.528251528,11.371627104,10.881613968,7.30263948,4.297244304,7.751358024,8.148804912,9.439574712,13.382180208,5.243584872,11.101388448,5.487633,11.86677288,6.552057984,5.910243264,16.87814856,6.604032744,13.243886952,11.904022704,11.042357688
"08-Feb-01",10.927578456,10.399897104,8.49827028,10.257922416,13.86356448,19.553774352,21.382876392,31.770134928,20.142196656,9.185626752,11.251472712,8.830014456,14.093270304,7.739392512,11.34499884,11.401582728,15.465406896,32.488841064,25.872427944,11.283210744,33.227251056,6.560984376,15.786553848,6.909789552,7.304064984,6.981729984,8.99694372
"09-Feb-01",11.6951952,15.73402404,13.070121288,22.023419376,10.334855328,11.763338328,10.231025928,12.043410312,12.36029004,11.944570536,10.38587808,11.673128136,11.776472568,10.597608096,12.365349768,12.705689904,12.290360928,14.764816752,12.663555624,10.604428776,23.870405664,10.946003448,11.762715336,15.394453536,9.91747428,10.489611624,11.121329784
"10-Feb-01",0.07244736,0.248805024,0,1.270453872,0,0.393678144,0,0.028260528,0.069651168,0.025915296,0,0.14261988,0,0.035434104,0.095684544,0.121428864,0.728508168,0.132285912,0.176176248,0,0.082515024,0.050670192,0.038746608,0,0,0.058022808,0.041541096
"11-Feb-01",11.480313768,11.070854184,12.509157648,8.171198136,16.795609464,14.71572732,16.720215792,15.432269088,14.09189988,12.217952736,16.196996208,14.622807024,17.442285072,12.939641472,14.521478184,12.535503384,13.275342456,12.52304364,13.222362048,16.73922444,9.990910296,11.930123808,13.864678848,16.678359024,16.1416068,11.97114588,11.536057944
"12-Feb-01",11.139498,12.254211912,13.511757384,11.74288488,17.932602888,16.211950776,15.644629944,14.462967384,14.442207816,15.536524776,17.569574832,17.926418784,14.63831376,15.87624408,17.244983208,19.610027784,17.18067456,12.68738652,15.28010988,16.629385464,11.174609184,17.761884216,15.928101528,13.8025074,18.433655256,16.119702816,9.0483756
"13-Feb-01",8.806687824,7.487375016,5.92989636,8.076709272,6.942425976,7.549055088,6.099475632,5.244454632,5.455325256,5.61087228,6.975448608,8.7821424,6.33934308,4.628832216,3.854193816,5.620900872,8.41548228,11.23950576,8.500249392,5.859227304,9.725404512,7.551079992,4.80134904,6.253851408,4.58998812,7.041822192,6.161642784
"14-Feb-01",2.837206896,5.623948584,4.644845736,4.947593448,19.6820712,12.838678848,4.795328376,4.677291144,9.394172424,3.64723884,5.149018776,3.486540192,3.046263096,4.122130032,3.346546056,4.065290088,7.2625866,5.44913112,3.832727544,3.581143488,3.437267304,3.898161288,3.390381576,4.097197296,7.144924872,4.636343112,2.281862328
"15-Feb-01",0.289582608,0.624420096,0.241339584,1.555824984,0.30619656,0.714682104,0.172939176,0.198446256,0.33787284,0.391308984,0,0,0.092396232,0.210027264,0.03678144,2.042154912,1.091349984,0.405871824,0.144688176,0.072992952,0.891028584,0.5181156,0.309454632,0.113392944,0.691295568,0.652234512,0.120440784
"16-Feb-01",14.172396192,18.194078928,20.055521976,16.889622696,22.479852672,18.85867452,22.893566616,23.8411374,19.053162576,20.512968072,21.501800544,20.275031088,23.962085712,21.57701112,20.953225128,25.182895656,18.717285624,19.498416432,23.789711952,22.635633936,19.227015504,19.663956648,19.937872416,24.429923064,18.164877888,15.773647776,16.797905448
"17-Feb-01",5.10883212,11.36904144,3.192852624,7.081205616,0.152361576,0.917396208,0,0.010097136,1.774977216,8.609240064,0.436880568,0,0.040989984,2.320274424,0,0.09012324,2.798828592,2.758029696,1.592725584,0,5.800986888,0,0.3335154,0,0.517148712,0.639716328,2.283055728
"18-Feb-01",0.4563996,1.441684296,0.649318992,2.718806496,3.544801008,1.957067376,2.554486344,2.729155536,1.80631416,0.188565432,2.80871988,0.967298544,2.841630768,0.130305936,1.632370416,2.19696648,2.075972904,2.927742,4.04499828,2.962284384,3.591415296,0.228871056,2.0667252,2.826980352,4.389564864,0,0
"19-Feb-01",4.429908864,6.772719384,4.663375128,10.297220712,4.447059264,4.683333984,5.374273536,5.456962824,5.192443368,4.972435344,5.486169936,5.497106544,4.8390162,4.475529312,5.608999368,3.97303104,4.419883128,6.57606984,6.289305216,5.78748036,8.82368232,4.370729688,5.10870552,4.95498204,5.078371176,3.1703664,4.299215904
"20-Feb-01",18.547492512,25.401206016,26.89615344,14.40460968,46.034551632,35.823168744,13.9584546,29.331693648,15.075734136,18.150299544,16.129621992,12.239424696,9.9168048,17.196929448,12.005005368,79.066938408,29.553065304,27.455918304,32.985574728,16.67007924,16.004990112,18.523050792,13.334076408,16.113661776,51.808748256,14.034400464,15.3770442
"21-Feb-01",11.00298072,10.514822952,13.257443904,4.329010248,24.729208944,37.19892312,14.224322328,14.554294104,10.975161552,15.824001792,17.05216884,15.303337104,16.235867496,17.94836712,14.205239304,35.532345768,19.45782996,6.949771632,6.66918684,15.539247024,3.171423552,21.23379708,12.307436952,11.42130948,27.629290584,13.424527656,12.151453968
"22-Feb-01",3.098481768,2.471348232,6.217081536,2.180780064,5.829046008,6.645369528,3.163520328,1.553390976,6.979710816,2.641492008,7.035516504,10.831194888,3.10661136,4.207545168,10.014909264,5.90494752,9.00694584,7.547423592,4.139503608,5.084461224,5.271247392,6.925452936,3.436696896,5.239556544,2.967303504,5.62338852,3.77279448
"23-Feb-01",3.799809336,5.796442152,4.64503848,7.069340232,9.753199344,8.973700752,8.29065156,7.904983512,6.607174152,5.263489008,6.814077624,7.027066464,9.71781564,6.406359672,7.18860912,7.21252512,9.34200168,7.19886588,8.800081728,7.109545464,8.983569864,6.681720984,6.590140344,9.71314932,10.205800296,6.944224128,3.8698368
"24-Feb-01",8.89975476,13.832618232,9.404708136,10.755945672,5.301913968,6.854408016,9.610469352,10.593393792,10.157880312,8.039282088,7.446300744,7.482268104,9.545770176,6.933987384,8.91241764,6.981087696,6.376625784,13.970529552,15.025702008,8.063325408,12.723419664,9.622904064,9.450720552,9.942780744,5.78141928,8.979767568,8.384867184
"25-Feb-01",0.150834264,0.214981392,0.126142056,1.871840352,0.07025076,0.054915192,0.118893648,0.081411888,0.100372416,0.087999216,0.112367664,0.112179744,0.066633936,0.178432008,0.136203744,0.044649504,0.045421368,0.112843752,0.06529284,0.121172472,0.24951132,0.143176032,0.21600132,0.149218368,0.0723714,0.099752952,0.150131352
"26-Feb-01",1.545667824,7.330021608,6.803198568,10.259018904,2.873237736,3.661597968,7.9890654,9.283099656,8.896798608,4.085715648,6.161741496,5.284689552,8.39013504,4.090496784,7.548071616,1.233042408,7.076090088,9.656374464,9.5282514,7.379036664,18.495656496,4.614884736,7.873638864,29.22602748,2.937722688,30.022055616,2.656944576
"27-Feb-01",7.853043072,21.161125656,23.405722608,15.36222696,7.94284416,15.879492768,17.046728616,17.829481608,11.27248692,16.126471992,4.81184328,13.959043968,17.78945304,11.302974696,16.73198604,12.515813832,7.948870896,23.44095468,18.145188336,5.180652744,24.344590176,16.298094744,17.743650912,12.667240608,19.033431528,17.504930016,5.171605824
"28-Feb-01",4.657374504,6.758280504,9.249394656,4.121426232,20.540428152,43.462165824,11.171413416,9.34057116,12.47792388,24.178221696,22.74830676,25.920395856,7.663929456,22.410992136,18.418015488,17.405801304,27.144101136,6.22784472,4.970609304,14.89065456,6.369795792,23.780056008,11.993742936,6.843240744,20.49635124,14.069221968,7.653997416
"01-Mar-01",12.634243008,13.112351424,12.504984864,13.944658752,22.480110168,23.7244134,14.548285968,17.23304844,13.737713808,12.579540264,18.528170592,26.863981248,13.450544352,12.44356584,15.802840224,22.641526224,20.260962,14.535894864,15.794148456,13.642135632,15.749846928,14.43574476,17.79837084,15.493848312,21.697443,15.797638896,12.210256584
"02-Mar-01",15.5765748,17.375380032,15.234977256,20.202718728,7.921938648,7.706377032,12.095399376,11.062469952,14.309731008,12.866266248,9.568041096,10.237066272,8.721411456,10.052981616,10.150072584,6.2193582,6.219891072,17.026898856,13.192541592,10.269003144,27.543949128,7.983939888,12.314829816,10.290375,9.158392656,8.786494728,12.733026984
"03-Mar-01",3.461772312,3.736335048,2.842772304,13.725910656,4.160945544,5.211255312,4.166636112,3.737038488,3.854182008,4.290044904,5.329443096,5.822134488,3.181612728,5.307842736,6.193119768,6.16240812,4.417676208,2.745601944,3.871975776,5.035529856,4.550915112,6.21454596,4.475145576,2.649977256,3.29867112,5.755806696,4.473343488
"04-Mar-01",9.098824032,10.448932176,10.065069432,12.601422792,9.084004632,8.709018936,9.206303352,9.809289696,10.217780112,9.69988776,9.621852648,9.151647816,8.718692064,9.774975288,10.038846024,21.65415288,7.68636204,10.988552568,9.718904256,10.592653512,12.810655128,9.707799192,10.148856648,9.581682432,11.009948016,9.217285392,9.47920632
"05-Mar-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Mar-01",0.278257032,1.670192064,1.271744736,5.50839972,3.23017608,2.677439688,0.840285936,0.712893552,0.719606184,1.152862248,2.47156728,0.48509892,2.134991352,0.769610352,0.467413272,1.349696064,1.073924832,1.408560096,1.159221936,1.6459896,2.191313808,0.882764976,0.992743848,1.741002192,3.110389344,0.931140312,0.53752944
"07-Mar-01",0.124073088,0.075138792,0.079849872,0.100961208,0,0.13919004,0,0.012498816,0.012783552,0.093034728,0,0.118418208,0,0.093771168,0.2240664,0.250340952,0.175676328,0.05338296,0.060006624,0.010398096,0,0.098966856,0.012954,0,0,0.225913176,0.160094808
"08-Mar-01",23.924263008,24.63898944,24.85102272,24.639361392,24.219672192,22.73413896,28.27899456,28.55461692,27.011286744,25.512105,28.885448448,27.024993888,24.13313484,25.270079616,28.334266656,21.158529288,21.03028536,25.970623968,27.388781544,31.343739504,28.351670256,23.683351992,27.256876944,25.466468808,23.0794716,23.085774432,24.400969512
"09-Mar-01",5.53749132,5.219757552,6.476684328,6.576525456,2.116360008,4.100861184,5.038631568,4.661580216,5.28650808,4.657697088,1.503090792,3.411753048,7.38665556,4.570693728,3.678897864,4.246349208,3.757069584,6.73426152,6.358163592,2.683307472,8.810133216,5.18083728,5.726504448,4.965070368,3.543235296,5.5576998,5.09381784
"10-Mar-01",3.447895992,6.065357928,4.113219024,9.558670512,2.665210776,2.38788288,5.64168084,6.151392456,5.448383328,3.817820184,4.331486112,3.934481256,5.81237232,3.712382208,4.81305564,1.721056056,1.687302048,7.887870312,8.869751208,5.341920024,12.4131546,3.053394192,4.90352904,6.239308128,2.809049424,2.027419392,3.099147312
"11-Mar-01",0,15.529021728,0,19.972299096,0.269789712,0.262735824,0.327164016,5.796610584,2.579664576,4.9522494,0.306510912,0.298401528,1.970044248,0.727056696,2.622049224,0.199598664,0.235390584,11.355922224,22.239044664,0.329180904,6.421155456,0.662015856,12.541790496,1.619072568,0,0.782504976,5.281802784
"12-Mar-01",3.416458368,5.94111408,2.231538,18.555978288,3.81342744,6.67473936,6.123442416,6.775594008,3.059211024,18.55584096,5.964501144,20.68293,3.025918728,8.44321776,18.581481456,8.090464344,5.426928168,5.455107456,4.016392344,3.237513888,6.317332512,8.561040408,1.654482192,2.90821176,10.357990272,8.694138768,5.6949774
"13-Mar-01",0.13540032,0.310766976,0.290624664,0.806881704,2.104503936,3.179844984,0.03977976,0.028240272,0.065460144,0.93156204,0.922711272,2.300332008,0.035789664,2.237637168,0.802906128,3.654173256,4.765722504,0.054491376,0.437550936,0.40585416,0.422852088,2.645840952,0.065464824,0.030900048,0,2.637017376,1.573690824
"14-Mar-01",2.64408732,2.986660848,2.853925824,3.137505408,2.414549952,1.62436008,3.826838496,4.103358504,3.342285264,2.415913944,3.2584362,1.830455136,4.350236544,1.158426576,2.72258412,0.774099288,1.112758584,3.724786512,4.42079616,2.995827552,3.675435312,0.554661816,3.203036424,4.660266648,3.90770424,0.606111384,1.538006016
"15-Mar-01",7.949950944,5.789321424,7.736949912,7.36243272,6.753989688,8.125775808,5.680275672,6.43857192,4.494561912,17.060724744,13.399407864,34.528538712,6.77762676,16.730027664,39.16844844,12.293376456,5.479386096,5.782600176,7.028203728,6.200991864,6.84215856,13.574841504,4.81694484,6.732984792,10.173836232,13.150152672,18.862699992
"16-Mar-01",14.196156984,18.982405176,15.232671264,21.180918216,14.520688536,10.447023864,15.108148104,16.248976704,21.202776432,13.57330656,11.795156472,14.08855248,16.60051488,11.707566264,17.58822156,8.325291384,9.383372784,24.582318312,16.963047984,13.697803968,31.460852616,9.339708576,19.251773352,15.59694528,13.424384592,11.901812544,10.750378128
"17-Mar-01",11.102944848,9.330672744,11.374032504,9.542078736,16.66456176,20.411240112,15.139948368,14.95455264,13.83863496,10.076107272,14.406542304,15.393781176,14.223033432,12.552000048,15.398098464,14.914579872,20.56419468,13.291256904,12.33498144,11.2427094,14.273331648,14.6324358,11.776123512,11.533521648,16.922614584,12.96460104,12.498663432
"18-Mar-01",7.37735868,7.591195824,8.146478184,8.091387024,9.63908028,10.323756696,9.969046344,9.45022344,11.572764864,9.249574176,13.88002968,13.862305632,8.877185592,12.0771432,14.148376464,11.812293288,10.292796144,6.95374776,7.755402792,12.262221336,17.107144824,12.036101808,12.099650856,6.24774312,9.95481276,9.978285312,9.086410056
"19-Mar-01",1.309777368,2.896468872,2.152419984,1.461651552,20.306141856,6.222534648,4.151067864,3.296275368,5.23916316,1.894773432,7.340736144,10.258871544,4.068073152,2.88658404,8.712678192,11.054654352,7.626781944,3.790965192,3.954202656,6.372519504,2.608985784,4.127286672,7.333184472,2.821567128,3.851866008,2.322279096,1.489665888
"20-Mar-01",1.308918168,1.137543264,1.571513952,1.041298368,6.050917632,3.888826848,2.613911208,2.014903128,2.120793696,1.388859264,3.769998192,2.94758856,2.234739672,1.476193344,2.39837856,2.368554888,5.521947384,1.702899984,1.965885408,3.255589488,1.348872816,1.747566816,1.83653748,2.042729976,6.649347072,1.96794372,1.423360248
"21-Mar-01",45.559003824,48.367595664,47.1401682,49.976812368,46.878876696,43.466156952,49.78470612,50.615404128,49.534091952,46.877946864,47.425294872,44.993642808,51.19913292,45.049386984,47.336093904,40.379911416,42.565029144,50.608709328,51.885074616,48.571466448,54.098213184,43.090287216,49.350191112,51.535474776,48.36881448,42.629116056,45.158695224
"22-Mar-01",0.051414432,0.875317272,1.257853392,4.17276084,9.568492416,5.23976112,4.610096808,3.496437912,1.920930672,0.100976904,5.787318,5.886279696,7.412533512,2.964022464,3.712819224,5.281917576,8.0688336,2.373703848,3.018333792,4.692104448,5.02401924,2.507982384,2.307165744,2.620402152,4.834902408,1.461327192,0.015207864
"23-Mar-01",3.838144896,10.00344372,3.856644264,2.709714528,12.503613,3.511838088,4.763135784,5.67506004,5.270754936,5.276706216,7.43440032,9.889608624,2.43427008,3.606145272,15.408013344,2.752774704,2.164989888,4.876098264,6.298896072,9.212583312,2.873708544,13.365347376,5.97052968,3.899441232,4.540782096,1.384948968,2.38843452
"24-Mar-01",8.6664312,13.701779376,12.545864592,6.947458512,17.443327896,14.731348512,11.207716224,11.128962984,11.69173836,10.448632488,16.089921,13.01665164,12.822900288,8.54436708,7.91018916,43.631938944,12.875112528,10.995133632,11.00663496,11.284520376,8.569907424,9.895284888,10.651192896,12.412300584,16.232760432,8.978455776,9.708430056
"25-Mar-01",4.581711168,7.4080596,4.765280136,10.875514272,6.191214312,6.583881144,4.532732256,5.169703248,5.307776208,2.475281592,4.227435,5.201409816,4.14121128,4.164748896,4.23978888,7.655957928,7.47195696,8.233260864,7.797181608,3.833809008,11.680302864,4.912761936,3.421919712,5.042058696,6.128798952,4.41263544,3.285057312
"26-Mar-01",11.964314472,10.941329232,9.590167512,12.457556256,10.630785216,10.133817672,10.025075904,8.604929208,8.60139228,12.78430224,11.824699392,10.966310976,20.7412362,10.777035,10.679494848,9.131159304,9.672312504,9.163073304,8.910660984,11.197782048,11.720860008,10.492614984,11.557777416,8.900530104,11.333460336,11.6119566,11.465063088
"27-Mar-01",6.039994944,9.182812224,8.013266808,9.776324976,10.801930896,4.00803816,8.01477384,8.969591616,6.700280424,9.854159112,7.165600776,7.16550564,11.014567848,9.695158488,7.89319968,5.392829064,3.607228872,6.789319752,8.370820272,9.437600616,6.011998416,11.569506888,8.655997752,10.585086816,11.85740304,6.588272088,6.942343008
"28-Mar-01",0.029886504,0.160242072,0.215878968,0.172720344,0.45466872,0.397498728,0.611169096,0.732411984,0.704856816,0.036733152,0.4911936,0.1559934,0.49651416,0.051340968,0.142679016,0.456510936,0.2953428,0.359217672,0.725589,0.393298176,0.410304048,0.101637504,0.249677088,0.66718188,0.592645968,0.016423992,0
