"date","Pixel15900484","Pixel15900483","Pixel15900482","Pixel16020484","Pixel15990484","Pixel16050482","Pixel16020481","Pixel16020483","Pixel15930484","Pixel15960484","Pixel15930483","Pixel15960483","Pixel15990483","Pixel15990482","Pixel16020482","Pixel15930482","Pixel15960482"
"14-May-00",6.713804472,2.457641232,1.681277088,7.367785704,3.311757096,8.215245,9.909589296,3.583853592,4.192709688,2.64826584,4.28456604,2.205990144,4.131347544,7.598277576,8.111977104,4.751378424,4.642608408
"15-May-00",1.742385504,1.343875416,1.630962792,2.925803304,2.125947288,0.598692168,0.497036616,1.231660824,1.644136896,1.765603968,1.357470456,1.470559272,1.20365184,0.612693552,0.423990768,1.575181608,0.498393912
"16-May-00",5.450052024,5.487290376,31.006216056,4.165008192,9.13299108,2.68985688,30.732891072,2.33354652,14.855731488,16.103606712,28.025719632,8.152093656,8.702384232,5.933397888,0,20.289044376,7.457927952
"17-May-00",7.579170936,8.687315232,15.963269232,8.068644768,7.144044408,5.796266544,53.236890792,7.616620296,4.820560824,4.321030488,6.143675568,5.311507344,7.519225368,6.988309632,7.208848704,14.564259048,7.38251568
"18-May-00",22.604367264,22.76085948,22.555000296,17.957366472,18.648984432,18.75428868,17.970266808,18.346497048,20.394209856,19.029690744,20.518974792,19.257109176,18.752192976,18.779276856,18.567852984,20.301399696,19.116562848
"19-May-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20-May-00",1.088525256,1.393540632,2.184889008,0.191118024,0.123903864,3.581578008,7.717118736,2.390277024,1.595217888,1.101116712,2.184280344,2.412346776,2.773571136,1.378768632,5.533562424,5.01557208,3.834579
"21-May-00",2.850613128,2.823629016,2.736843648,3.733043064,3.75207888,3.572916624,3.073157064,3.763360608,3.363398904,3.720609072,3.395398368,3.72172128,3.75331128,3.689853792,3.7465428,3.3393048,3.705600864
"22-May-00",0.055816368,0.05738484,0.082391472,0.074549544,0.050333976,0.0786114,0.125995008,0.076329264,0.048899016,0.050177112,0.050146512,0.051395424,0.05154864,0.082142136,0.081754536,0.187396992,0.055107768
"23-May-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-May-00",2.679756048,1.766146296,0.858761352,0.369203712,0.37107576,0.801367152,0,0.370556064,1.08336228,1.206633024,2.533853352,3.18864012,0.372430176,0,0.364305048,0,0
"25-May-00",0,0,0,0.083601312,0.075563616,0.504605496,0.091521792,0.089464656,0,0.055827432,0,0.056114184,0.064241544,0.047036424,0.308891616,0,0.044345688
"26-May-00",0.950020272,1.81241244,2.085570744,0.46824288,0.422866296,0.40204584,0.185453184,0.654691584,0.818038248,0.864648888,0.906507336,0.814835688,0.47373756,0.750326952,0.256232616,1.058298744,0.859757592
"27-May-00",0.576893352,0.43401924,0.939984072,0.27270156,0.263224968,0.13516056,0.563178024,0.24198588,0.463689168,0.225665376,0.406297344,0.164218224,0.191107632,0.037729392,0.621226752,1.273011984,1.937299488
"28-May-00",4.226047392,2.7336672,4.6261704,0.272895936,0.449926704,0.831858432,0.523048152,0.364848744,1.430050392,0.159488016,1.390144488,0.790190568,0.889370352,0.380097576,0.91850736,1.215060168,0.134474592
"29-May-00",0.417509568,0.111826728,0.031323336,0.091045512,0.712443792,0.277326576,0.132903336,0,0.406363776,0.31073724,0.188385912,0.210402624,0.416016432,0.4139982,0.137875656,0.188028336,0.209443944
"30-May-00",0.1736214,0.176630904,0,0.111522528,0.252590304,0,0,0.11320716,0.189232776,0.245668872,0.192119184,0,0.107740728,0.112293288,0,0,0
"31-May-00",0.998169504,1.179994056,0.911454048,1.67859132,1.822583376,2.867177736,1.340105928,2.068641,1.865018952,1.422771144,1.145046648,1.699171728,1.309279464,1.800926856,2.170626096,1.163606832,1.007235384
"01-Jun-00",1.193642208,1.178460264,2.391892608,1.376850312,0.894947928,0.937264056,2.217658464,1.19132916,0.486755184,0.75275328,0.772838016,0.563870016,1.05069324,0.697161024,0.8724372,0.90417024,1.003016808
"02-Jun-00",0.537497928,0.541144296,0.531017208,1.026672816,1.035412152,7.057547088,0.412306536,1.035964344,0.897673584,1.020361848,4.582332024,1.025626224,1.040713104,1.023368424,0.477922896,0.887199192,1.008492528
"03-Jun-00",1.066854264,1.062709176,1.599300216,2.756303064,2.784384552,1.903438392,1.29531276,2.220830808,2.49240768,2.27694888,1.744169184,2.732215944,2.78586084,1.415605464,1.514011848,3.908694504,4.229765664
"04-Jun-00",1.5862332,1.499576568,0.647751288,0.319423896,0.075339648,0.492324192,0.16426956,0.531293256,0.268795176,0.12489792,0.171050952,0.068831472,0.103094664,0.099276168,0.35559804,0.375213672,0.097297848
"05-Jun-00",5.223269472,5.501420976,12.517258656,7.472974776,7.476825,4.776604416,7.483708632,4.904674896,5.5787952,5.057085504,5.473255272,6.881594904,6.357637176,5.75350356,4.674779184,7.212882768,7.1234064
"06-Jun-00",2.01017172,2.52135264,10.85882664,6.938250312,2.415912504,4.185485232,4.240900752,2.524333488,2.28972084,1.636132848,1.77934296,1.934146104,4.989858984,5.599384536,2.68432188,4.249728432,2.06039196
"07-Jun-00",0.385960536,0.378536664,0.942627576,0.552352704,0.385624488,0.121147752,0.203384736,0.313336344,0.397662696,0.149253072,0.3999522,0.133727592,0.38509104,0.403109856,0.208666512,0.427333344,0.155271288
"08-Jun-00",5.198000904,25.534781448,4.218127008,6.819184536,6.335617296,8.530590528,10.716507912,8.7268188,7.802226312,6.490490208,6.64240836,8.447807544,6.368002656,10.860873696,8.944192176,5.498728032,8.52848196
"09-Jun-00",8.44386648,8.61698556,8.961725952,15.380506032,9.035159832,11.063967696,11.203715808,10.804777632,8.138553144,9.397077792,9.927312624,8.437241088,9.189048528,11.063120832,11.063163048,9.855432264,10.927038432
"10-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Jun-00",0.060987552,0.042925344,0.04729572,0,0,0.16175244,0.141687408,0,0.010606248,0,0.027693912,0,0.080493936,0,0,0,0
"13-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14-Jun-00",0.026575968,0.22715868,0.229144464,4.835245008,0.073356792,4.861099008,0.088658064,0.271018608,13.017359736,14.456345568,0.52474764,0.071382,0.072810936,0.074095008,0.275814192,0.687609576,0.072625824
"15-Jun-00",0.056945496,0.05588736,0.138821304,1.412199144,0.474254664,1.06038468,3.272398704,0.19793232,0.253894608,0.386756976,0.363325848,0.447492744,0.285219624,0.260345376,0.201434664,0.409864656,0.253572792
"16-Jun-00",12.499192704,7.440887688,3.926853768,11.336181888,9.46466232,13.116723072,8.171474208,10.212368496,4.238510016,7.569130896,6.623512752,6.708198312,8.742587328,7.283954856,8.293990368,3.934703712,4.208548296
"17-Jun-00",34.482327456,42.466103544,47.482126224,37.341238968,42.677261352,40.401429168,48.111705792,36.696733464,38.5542612,38.554018032,44.142022128,43.76929092,40.442333232,46.846970568,41.243785848,47.722761144,47.004086496
"18-Jun-00",5.521920912,3.704640624,2.720355384,8.465714688,6.044801472,13.184350488,8.074107888,7.154657352,9.203514576,8.349110136,4.97736096,6.672450552,7.057054272,9.342016704,11.254461768,5.225697744,6.554767368
"19-Jun-00",1.99130076,1.087806264,1.1177424,1.084268424,0.900423816,1.159097856,1.97205912,1.147384464,1.487448696,0.921364368,1.047733248,0.932685888,1.146171384,1.005423816,1.15582368,0.803678424,0.827536128
"20-Jun-00",0.868075032,1.92582696,1.674426384,0.109220736,0.064725384,0.254463696,0.166025688,0.063594504,0.364684824,0.081404976,0.835004736,0.098235888,0.078190344,0.174291192,0.205453488,1.126972416,0.164479944
"21-Jun-00",0,0,0,0.100137024,0.065434848,8.140784736,0.074893272,0.102095664,0,0,0,0,0.06672936,0.067258488,0.069899832,0,0
"22-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-Jun-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Jun-00",0,0,0,0,0,0,11.516403432,0,0,0,0,0,0,13.454132088,13.3814292,0,0
"26-Jun-00",14.921400552,7.02404808,6.666516072,7.263847584,14.67209388,10.679347512,9.36186648,14.731491576,1.781380536,9.410344368,19.118348112,9.440553192,12.392249112,36.937116624,20.211619368,1.75676376,4.17493272
"27-Jun-00",3.229018104,3.88284588,2.294027208,1.057393944,1.585706424,1.428826344,0.153658968,5.152164096,4.109536896,1.03161924,4.86126816,0.845869128,1.59006696,0.9917652,1.092328368,1.360573944,2.058935712
"28-Jun-00",0.026569704,0.025367064,0.06019932,1.804626528,0.675749112,2.88359052,0.567977328,2.168634288,0.18524076,0.637122192,0.368515368,0.525276216,0.717259872,0.48548832,0.696234528,0.140485752,0.09562296
"29-Jun-00",1.681640616,1.329005424,1.329116112,1.054530048,1.942660512,0.608952144,0.439408152,0.6648534,2.172319464,2.40050232,1.808819184,1.628292744,1.31235828,0.937734072,0.531563256,1.898915112,1.533738072
"30-Jun-00",0.015356472,0.013533864,0.013618752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01-Jul-00",0,0,1.181175192,0.183843312,0.048865776,0.601220808,0.577359936,0.329627208,0.165121704,0.052645776,0.242909208,0.47776236,0.312929664,0.980480976,0.67114788,0.634553352,0.77002644
"02-Jul-00",3.685834416,4.020615936,2.990058672,6.7407918,6.79204344,3.129510288,2.747744328,5.66342604,5.149871352,6.540814152,4.43743872,4.353795648,5.528873208,3.200646768,3.083629128,3.516490104,4.176486264
"03-Jul-00",11.061002976,45.129761688,2.831687808,23.583374976,4.5697242,10.889090544,7.661634912,23.69302368,3.896334528,4.217141736,4.2230748,4.65120684,4.904106984,14.424971592,21.127475736,4.464693192,4.893909216
"04-Jul-00",21.08606244,20.119644648,18.978356832,19.992875568,33.136124616,14.89881276,16.078751568,19.954426296,25.610970504,27.338335992,24.821851728,26.330772408,19.920876504,17.022706032,17.183588496,18.696978096,17.588675016
"05-Jul-00",0,0,0,0,0,0.164736264,0,0,0,0,0,0,0,0,0,0,0
"06-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07-Jul-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08-Jul-00",0,0,0.114136152,0.056164536,0.050889408,0.186624168,0,0.022364256,0.044780784,0.050220384,0.042479256,0.047179536,0.04775616,0.04637736,0.021740544,0.184663584,0.02640888
"09-Jul-00",1.06610244,0.25037664,0.32574936,0.672103104,0.864728712,0.49829172,0.382053096,0.672450144,0.518464512,0.63175008,0.51782772,0.44498424,0.496430808,0.351637224,0.538813824,0.344368272,0.259462488
"10-Jul-00",0.600165624,0.599683512,1.289787672,0.0611124,0,1.802085936,2.572222536,0.061208304,1.17838248,0.966944664,0.879674976,1.048236888,0.899315256,1.381519944,1.984005864,0.62208192,1.066592136
"11-Jul-00",0.487604904,0.527853288,1.225945392,0.233517312,0.283260336,0.382794624,0.56259468,0.180522768,0.662645184,1.841262288,0.448885152,0.238787928,0.144145608,0.143388672,0.243673296,0.963836064,0.448427928
"12-Jul-00",6.766454448,1.901432088,4.243640184,1.288965216,1.473680016,3.884359368,4.86067164,2.638197192,2.08913916,1.529756784,1.841230464,5.006354928,3.589250568,3.544649016,3.951094152,2.802717264,3.556025136
"13-Jul-00",1.485177672,1.329435384,0.612911616,2.055143952,1.278099696,3.486319896,10.101275688,0.361044744,1.9255128,1.985678496,1.840900536,0.445902456,0,3.41016804,9.962909472,0.839103432,0
