"date","Pixel15630523","Pixel15630521","Pixel15630522","Pixel15600520","Pixel15720522","Pixel15690524","Pixel15690523","Pixel15720523","Pixel15690522","Pixel15690520","Pixel15690521","Pixel15660519","Pixel15690519","Pixel15660522","Pixel15660521","Pixel15660524","Pixel15660523","Pixel15630520","Pixel15660520","Pixel15630519","Pixel15720521","Pixel15720520"
"09-Jan-02",18.799222464,24.758153904,19.851855744,30.508126248,26.95046712,25.644421584,23.362026216,24.251303664,26.571424488,36.567578304,31.16076564,36.615514752,41.185601232,24.6567564,28.888300896,24.708844176,22.77913284,31.068377496,33.657320016,32.544196128,31.50369072,40.591218
"10-Jan-02",28.716124536,27.45595836,26.899460784,28.038439752,28.085203176,27.436068528,28.240021704,28.792385112,27.30626964,23.885561952,24.95546436,23.956619736,19.95908976,27.184327128,26.575541496,27.379463184,27.568699848,26.964909552,25.285431864,26.687733648,24.635870928,20.65808772
"11-Jan-02",1.961212272,2.620324368,1.870293432,3.049778592,1.0752528,0.896973168,0.895894368,0.940375608,1.105857528,3.530177952,2.249049792,3.80467092,3.619971168,1.291438392,2.093215056,0.810551136,1.097444328,3.395470968,3.558041448,4.380304104,1.593240552,2.615564712
"12-Jan-02",0.431364528,0.101139552,0.064448472,0.4494684,0.316588728,0.537269928,0.291844656,0.293735616,0.315176064,0.222850104,0.245064696,0.764862744,0.765846048,0.289066416,0.10046652,0.493468032,0.41868804,0.221044896,0.222657888,0.267479568,0.24389412,0.22043952
"13-Jan-02",2.177330544,2.75420148,3.211970328,2.794852848,1.526202504,0.777074568,1.938673128,1.562505312,2.003277,1.05242568,1.410266688,0.830548608,0.660555264,2.398082616,1.871895264,1.36028124,1.296259392,1.734776784,1.123379136,1.178104248,1.412109384,1.064774928
"14-Jan-02",2.182294248,1.531082328,1.738766496,1.90003128,0.87157836,3.6033504,2.29693044,1.141148784,0.703292904,0.197537544,0.288608928,0,0.185412648,1.668128376,1.206593688,3.010062216,2.215818456,0.416608344,0.21117444,0.01064304,0,0
"15-Jan-02",21.245398512,22.689592848,21.61516428,9.736203432,9.69719268,11.715851784,4.910879376,11.771763336,6.51504564,11.501858712,9.077335608,12.192214968,10.395108456,5.004655128,9.5988078,16.487307072,13.450281144,14.350080024,9.576007608,15.916050912,15.66475152,10.900825032
"16-Jan-02",18.506122104,13.301877024,15.2156682,13.785331248,18.277114392,22.005991464,20.241293904,19.670180808,19.41961812,16.191128256,17.059706208,13.322010048,13.317831528,18.23299884,15.762999048,19.94515944,18.907357704,10.32422376,13.633631232,11.205232848,17.830162536,14.981956968
"17-Jan-02",37.767351144,29.313159936,30.046483032,31.637552256,28.467721944,18.553188792,19.139117712,19.773569592,32.19140052,17.813542848,44.710676184,15.5253396,17.411042688,28.892741208,28.50454044,18.178849704,26.088229176,19.027894032,53.273099904,21.38026428,24.602179536,19.481759544
"18-Jan-02",17.637232296,24.536650656,21.766117584,15.127006536,23.924828064,16.948386672,16.836025704,16.644732,23.002747536,29.798953056,24.714726456,26.984444616,35.1186018,22.35280608,22.053723336,16.663270008,18.751437672,25.091580384,25.6004076,22.091048232,26.182414056,28.130779272
"19-Jan-02",6.556388136,3.7929486,5.495354184,7.81891464,11.41890264,11.971364016,11.175511848,13.081126224,10.066719528,7.966673616,9.255801912,5.038521048,6.7864716,7.708845384,7.32717276,7.97725368,7.800466776,3.600143184,7.732450968,4.400574096,9.916652448,7.677652368
"20-Jan-02",4.25350392,4.16816676,4.930474872,3.942868344,3.57771312,3.910135752,3.900222648,3.83332764,3.95634984,2.779686024,3.291558984,2.621343264,2.918665944,4.731742512,4.062683712,4.282870176,4.881533856,2.403709344,2.159041296,2.928954,4.578591576,3.548522832
"21-Jan-02",14.717830176,13.95841884,14.589403152,9.20942832,8.588362464,6.70355988,9.822150696,8.365555992,12.395836824,12.0031314,14.26259136,11.41452528,10.265673648,15.35877084,14.523430824,8.39605308,13.133879184,11.96014308,12.657387264,10.516837128,9.788115984,10.091302152
"22-Jan-02",0,0,0,0,12.923001768,4.02253068,2.190146496,4.688155896,5.14436352,0.278226312,0.268222752,0.022124952,1.333110816,0,0,1.509577464,0.51184644,0,0.024566592,0.131538648,10.750645632,5.35462116
"23-Jan-02",0.32340276,0,1.030473672,1.340010528,0.681123336,0.513973512,1.275640728,0.683030424,1.260693936,1.932727032,1.741502352,0.909110784,1.339428312,1.04269248,1.745534232,0.250094928,0.649400808,3.524335032,4.447053552,3.515211936,0.610101072,1.231149048
"24-Jan-02",0.189057816,0.27308844,0.293297568,0.901105104,0.514585824,0.357288432,0.552704832,0.54788076,0.481082208,0.272578536,0.294643416,0.396542208,0.471563424,0.433416624,0.294890688,0.23873076,0.256749552,0.418139856,0.133654632,0.44558532,0.587654376,0.650684688
"25-Jan-02",0,0.015073728,0,0.728301648,0.38083536,0.041687088,0.11419704,0.514108248,0.420622776,0.566568456,0,0.27968328,0.863591472,0,0,0.03764292,0.02787516,0.388354992,0.056094576,0.671055216,0.298921752,0.375420336
"26-Jan-02",20.474000928,15.827150352,16.980535992,64.217960352,19.773083208,21.632967,20.968711848,19.277758608,19.866850368,17.523304944,19.267034064,14.909242632,15.902097696,16.80686616,15.24964284,20.208538056,20.639659872,15.9600978,15.543040752,15.328641408,18.4731288,18.666359424
"27-Jan-02",1.287005256,0.716242176,1.335961632,1.9709124,4.085166336,5.060801976,4.414941072,4.74094212,4.16371644,3.285390624,4.530956976,2.436373104,3.086526264,3.274039152,3.3179022,3.669309864,2.28386844,1.02409092,2.148220896,1.038369216,4.424472216,4.50625956
"28-Jan-02",16.033832064,16.369093896,15.362630376,21.230132112,13.810711392,15.45655488,14.26800012,14.580323688,14.471244336,17.823296064,15.485361096,16.62683916,17.783994192,14.758493904,15.31155252,16.92198516,15.338084232,18.221184264,16.911596784,18.098263272,15.35406876,17.93622924
"29-Jan-02",39.513010032,3.811034928,10.637969256,6.77594448,0,7.451274624,0,0,0,4.637267952,0,10.110213528,6.763318776,0,0,27.15021228,4.093433976,8.67675948,2.28192168,18.709380624,0,1.592337552
"30-Jan-02",22.477054584,43.540555008,39.889672272,24.866955768,30.182227128,30.788812632,22.464225768,27.04423428,26.193901056,31.625721936,26.374463088,21.579138288,23.90328312,17.963879592,21.244175424,28.357469568,22.888559808,17.321820264,29.136797904,17.549573424,29.022488592,34.424200056
"31-Jan-02",3.364258656,5.001237984,4.35349668,23.522978784,5.755532016,3.189519168,7.41844512,3.882660984,3.480065712,8.4711306,6.7318368,14.463651192,9.03433584,3.127529736,4.913322336,3.558914064,3.973089696,2.665095096,3.038052312,17.212798128,9.663609984,15.67980336
"01-Feb-02",7.958737128,5.060877432,6.985814808,10.145756016,6.664603464,8.915944584,5.95178568,7.808716536,5.404704816,10.177994736,7.181331408,12.812264448,10.675171128,5.237891784,5.38843416,9.581958528,6.062536944,7.887847416,9.13038396,12.619457256,7.544481744,14.414887896
"02-Feb-02",11.633637432,14.575884816,13.626229752,29.369198808,9.628145448,7.551062112,9.503218176,8.165781504,9.826929336,16.95867204,11.725038528,21.945951456,18.887073048,10.3445406,12.325534344,7.835709576,9.621447792,21.152309424,18.258188736,23.8694172,11.589890952,14.926805016
"03-Feb-02",2.9298942,3.235602744,2.431772064,3.279726504,3.011567112,6.3690648,5.141593704,3.396821736,3.954503424,3.28014564,3.703076712,7.267371648,4.43336856,3.561978576,3.90533424,4.526228064,3.947495352,4.798352832,5.89261008,7.085769648,2.860066656,2.164164672
"04-Feb-02",18.635899536,16.061900136,19.314295296,10.547022336,14.347497936,13.203224664,14.83334256,12.673138608,15.557726376,12.08488512,14.933537016,9.070590744,10.04221344,16.749873168,15.469247808,16.436243544,17.143800264,10.046695944,10.211560248,7.591863144,15.478659144,12.255244728
"05-Feb-02",1.679401872,1.3016646,1.528057512,0.819061704,1.326194208,2.468828736,1.737870984,1.794114768,1.294858752,0.500088984,1.01293212,0.342121488,0.3443106,1.154283096,0.88513764,2.424823872,1.683431088,0.56478492,0.502538544,0.381372792,1.046945472,0.646694352
"06-Feb-02",11.285968056,17.24735784,13.924150944,24.140393256,10.945706616,5.0746758,9.399194952,8.57401728,11.687725056,18.499184136,14.166302208,23.904217248,22.646401416,12.70965672,15.411086088,6.10892988,9.293467992,22.392956256,20.123868936,25.511873256,13.633489608,16.734945768
"07-Feb-02",10.94517804,4.876136184,8.319008592,12.822958944,12.907094472,15.147272592,13.402806768,12.624110688,10.581689352,13.397103312,11.152563576,3.757711536,12.548436648,6.999025584,7.457056752,15.211411008,11.10083412,4.554803256,6.796167624,2.445355464,12.006684792,16.411791792
"08-Feb-02",8.942743056,6.612365496,7.204504248,5.061898824,3.108082656,5.12043,4.601092104,3.694284072,2.820557184,2.968127136,2.371442736,2.797363032,3.940505136,4.797050712,4.40238012,7.082994456,4.542571296,5.166744936,4.107147576,2.942313552,3.328275912,4.038101424
"09-Feb-02",29.96844864,32.182414056,31.108162872,28.868102064,33.776719104,28.934915544,31.72657584,32.841095928,32.394770616,36.155791272,35.08858968,38.100122448,36.591759672,32.895895968,34.44563484,30.59479236,32.628862392,33.866950032,36.08206272,36.166379928,34.183602336,35.078925144
"10-Feb-02",0.668259816,0.583273944,0.588987984,0.216010728,4.466575032,2.963867256,2.0363136,3.956973552,2.376707208,2.232276504,2.537769552,1.253863608,2.029701048,1.5384366,1.55652828,1.515818232,1.300970712,0.503822256,1.053840192,0.76276704,4.93591332,4.175599344
"11-Feb-02",0.264057384,0.257986416,1.056780072,0.21665736,0,0,0.10316544,0,0.116870832,0,0.071310648,0,0,0.802641744,0.202048056,0.13528404,0.180833016,0.108909936,0.0734358,0.246018768,0,0
"12-Feb-02",2.977301712,5.240288976,4.254093288,2.22525984,8.56258608,8.152152288,7.450854768,9.233205552,8.367892752,6.255394224,8.396914968,4.110422376,4.775107752,6.799813992,8.030741208,6.319792992,5.468434104,4.381539696,6.134413728,2.84749068,8.7950406,6.788432112
"13-Feb-02",15.502751832,7.782327888,9.825844296,28.494292248,14.084868912,19.178290848,19.04134656,26.608941072,12.410409456,51.113365176,10.717580784,12.24030732,15.846592416,42.043450344,8.735021352,19.505003928,17.008086216,11.589961056,10.711044792,13.529847624,8.107998144,13.364340312
"14-Feb-02",24.277018536,21.226152432,17.310174456,15.712592136,6.408942456,21.124394424,19.750418184,7.725643872,14.980655184,4.514831904,11.388394824,16.427772048,11.408848992,21.892082688,17.759286408,23.906991,17.375578872,30.05726052,12.300144192,29.051831256,8.615869752,4.152665736
"15-Feb-02",42.406113624,46.113724704,43.090072632,41.283273696,52.509761808,45.371784216,48.335374824,47.943371784,51.006895056,54.710237496,53.492528904,55.34126472,56.319969168,48.471216192,50.914838784,44.548839576,47.369519232,49.715520864,54.646219248,51.812261592,53.70708276,55.86412812
"16-Feb-02",0.10652088,0.657862104,0.302581128,1.381817568,0,0,0,0,0.056762064,0.8024616,0.148012584,1.750879704,1.438228632,0.164392488,4.416849744,0,0.449776896,1.007623584,1.037720112,1.682155248,0.338772096,0.678027
"17-Feb-02",16.363773816,15.992267136,15.922143456,16.543537608,16.281496536,18.336978432,19.255913256,18.711926928,19.469431392,18.871580592,18.895023816,20.804328912,17.832909096,17.932724472,18.597367296,17.257611744,16.944748872,20.163062088,20.48848056,19.856251728,15.04446744,16.57569408
"18-Feb-02",14.06798316,15.747635376,16.673415192,7.274728056,24.82160568,26.322652824,22.004831304,24.613577832,22.356076248,17.643208992,20.333933832,12.438135624,16.544890872,16.86099672,16.090732104,18.310290816,18.27537204,12.026385792,14.089416504,10.482893232,23.602781304,19.92761136
"19-Feb-02",3.071221224,3.354102024,3.197561136,4.444211832,3.13971984,2.467347264,2.544585768,2.18353164,2.670896352,2.35043316,3.567165264,2.0275932,2.582620728,2.76947844,4.732531776,2.400706704,2.854228008,2.918612304,2.294588688,3.471600648,5.318720352,1.789209192
"20-Feb-02",16.764779088,37.640667912,14.983733664,12.4792056,21.0466032,13.992743976,20.559948912,19.442942616,17.456992152,13.92457008,15.894408696,12.321766368,12.308828832,13.559808264,11.192471976,16.869451056,22.540390488,12.243038184,10.63481856,13.199187744,24.272189136,15.434712408
"21-Feb-02",9.909740928,10.227069864,10.723362216,8.494862784,8.61233496,7.614307176,8.501450304,7.48708104,8.927466624,8.14763688,20.656826016,10.010935296,8.49322344,10.043980848,9.191604864,8.433814296,8.782542936,12.159118656,8.890503648,9.389919528,8.400398976,8.589328056
"22-Feb-02",5.388609048,4.97055924,4.62917484,5.310723072,7.078494792,6.718274112,6.408990384,7.031859408,6.4505868,6.184016712,6.4154706,4.278863664,5.354674824,5.264822952,4.72737516,6.487232208,5.894848104,4.694434056,4.289196264,4.96815168,7.203454968,7.041885144
"23-Feb-02",14.918835648,15.863194944,15.146109576,7.630888224,11.144078496,18.532656672,16.653572568,16.364943984,13.522898208,14.411818032,15.894862176,19.95158244,15.780352584,17.395863528,19.696645248,17.94116736,17.857283592,18.125577456,15.173104752,22.160453808,11.967430104,13.46917104
"24-Feb-02",13.766671656,13.038059232,16.07566596,12.078814032,20.76948024,18.925789824,15.472752576,19.055361264,17.280833256,19.078466904,20.039095392,13.504501824,16.952553744,14.883064272,18.964884288,14.126925936,13.528797624,14.146036152,17.694062232,11.545426368,24.006863592,22.1365614
"25-Feb-02",5.281033152,3.340150584,3.956484672,3.236768256,1.999933176,2.58172416,3.715640904,2.326507152,2.688973896,2.617374312,3.39403188,2.394987528,2.736377472,3.062268024,3.377468352,4.96516764,4.058996904,2.075844168,2.831404032,1.74435408,3.179053176,3.5668956
"26-Feb-02",0,0,0,0,0.194379144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227603856,1.0902906
"27-Feb-02",1.613908056,2.66569572,2.043152688,2.94324624,1.463630688,2.704950936,2.389483104,1.258494264,2.854542024,3.962144496,3.170408256,4.65495228,4.678884744,2.984574072,3.472138536,2.182281192,2.1917814,3.71410812,4.2257502,3.703021656,2.439488232,4.025229336
"28-Feb-02",13.611684312,10.569848304,12.655882368,17.888450136,25.163947104,17.010562416,22.139229288,36.520010952,7.937897448,10.658657304,7.476798528,8.970123768,6.154244184,14.2994256,13.405862328,7.433180088,9.113346576,4.08872832,6.011390448,7.967674968,16.37913036,29.415123936
"01-Mar-02",18.693982608,37.49627496,17.938277712,8.063011416,25.952387808,27.3012228,43.974952704,27.179331768,21.722830296,27.36548424,21.404356968,17.523269184,18.290735712,26.620373736,27.827058792,31.035658848,30.768527976,14.775817392,50.939495088,13.280403624,23.461798656,25.34094144
"02-Mar-02",20.788687704,19.591084968,20.189117424,21.012800208,15.209846016,16.02956628,17.496535776,13.977122784,18.550097472,16.539775368,17.21796084,18.962352264,17.28203916,17.825530536,17.068898688,17.90900088,18.642418392,20.741699688,20.156716344,20.19453336,15.106085304,16.334544192
"03-Mar-02",11.722093104,21.428810112,55.355661384,7.3305738,6.643757352,6.749317656,4.439757936,3.182699928,10.879012584,17.775492672,8.919160368,17.178832056,11.836659912,17.914875984,15.562252512,7.021503936,19.361359128,11.359070784,10.285447608,16.27150296,6.978311064,6.091828824
"04-Mar-02",15.245316984,11.884963272,10.814622408,35.759714136,36.242757792,17.47654296,14.992994784,19.968439584,15.47899104,21.93375492,18.376421928,23.973240864,23.946424488,10.951528776,14.052248952,14.766182904,12.464808936,18.391938696,18.6393714,22.34779788,37.360396392,21.595982544
"05-Mar-02",20.313566208,21.747779856,21.600191112,45.0635004,17.12895156,16.401905544,18.292416576,16.774088856,19.08277416,21.230730048,21.395699496,20.615861904,20.767859448,19.319759856,22.1813736,19.807007784,19.969349376,70.001432424,22.22135352,25.046147352,19.060292232,23.089066032
"06-Mar-02",4.605307824,5.602822776,4.407872568,6.311284296,3.78976356,3.660544032,3.948923712,2.950142016,4.155470976,4.870601544,4.87000536,7.708435536,6.306321864,3.698833104,4.639958016,3.16882788,4.063106784,5.854535568,6.698961504,6.876445056,4.285857792,4.113672864
"07-Mar-02",8.365956552,11.946892968,14.532601824,6.93972372,9.19531704,7.158514728,6.347527032,8.441002608,6.287786016,3.910791984,3.931653144,3.556320912,3.496709712,7.523241528,8.64869928,7.797553536,6.995980032,9.613323936,3.311657304,8.669656272,8.731704,3.417318456
"08-Mar-02",7.860883704,18.195744048,13.039858824,10.826720232,6.577820064,7.736050848,7.225258824,8.767556904,6.731137272,8.232193704,5.032652376,8.33504748,8.951108688,11.854524144,11.184576264,7.537572384,5.544019824,8.411337384,7.98226476,9.865769856,6.3966,7.416675576
"09-Mar-02",2.009810856,2.562940824,2.783848632,2.096442648,0,1.007660328,0.719831352,0,0.852961872,0,0.796084296,1.042450272,0.796016592,0.778021128,0.777176496,0.964521912,0.76889616,1.476234912,0,1.322666832,1.863027144,0
"10-Mar-02",25.688509944,17.834700096,21.305613048,19.192196856,21.370678416,23.442850104,17.618875992,17.825602056,20.66711712,21.908749584,21.014416704,24.016402248,23.1368394,20.981316096,17.953710072,24.832377432,26.230181688,20.857323648,20.898050304,22.217369568,20.861452104,20.5215726
"11-Mar-02",15.497888088,17.408051496,16.904637336,11.693522928,12.392742624,16.435943136,21.238401888,16.365214344,15.812373168,9.144502392,13.06826448,12.546781536,8.693202504,16.548764712,15.022077072,16.486723416,20.637582768,12.467023368,11.706994056,13.217268,13.608597288,7.760845896
"12-Mar-02",7.199425944,9.137651688,11.6728506,12.026927952,11.557038552,7.99798608,6.54757476,9.359614848,10.607230416,10.52395248,13.55009508,4.163382408,6.686713464,12.846815592,12.16434144,6.223958016,9.989051352,10.573244328,7.77222132,8.7621324,11.642120352,10.904847624
"13-Mar-02",14.350646496,12.553474896,17.545645248,10.307103384,22.622125632,37.733865744,23.990962032,26.008169184,23.598089208,16.879284384,22.3860798,17.375053872,14.618193624,21.70730496,14.87940072,36.117602352,28.376203536,6.485994816,13.176592824,18.183218472,21.7631178,15.800316816
"14-Mar-02",35.975563992,33.367810248,30.470732688,21.54977988,33.556780824,25.510325424,34.102852824,30.757538784,34.219937328,34.509332664,34.64512824,37.85625744,36.731042856,36.617520336,38.035612104,25.973619456,31.923056592,37.989695544,40.381413456,32.349909792,35.321328168,35.378617296
"15-Mar-02",1.568142768,1.026736656,3.544808496,1.983028296,3.331683048,1.721017776,2.456570688,2.409201432,4.872049224,0.73388628,4.328482032,0.224788992,0.22650648,1.221861816,2.563477992,1.148581896,1.237866552,0,0.125919912,0.61802772,3.984739416,1.040965776
"16-Mar-02",1.85527092,1.174244736,1.341196416,3.283459056,2.819165832,3.105085368,2.454021144,4.431133032,1.819608456,3.22992324,1.191213192,1.156775064,1.084439088,1.446333912,1.257651864,3.208442328,2.600619072,1.080753288,1.4869734,0.470768856,1.545547656,2.89394868
"17-Mar-02",0.035468832,0,0.035430072,0.025524096,0,0,0,0,0,0.04321212,0,0,0.054402576,0,0,0,0.066446496,0.053238,0.091806744,0.014611128,0,0.013391832
"18-Mar-02",22.454758656,19.0046382,21.996520032,17.98192692,16.600738056,18.256196016,17.592455856,17.099164008,16.948628424,13.015265472,15.09246684,10.459996464,9.678097488,18.134053224,16.07705784,19.564162728,17.398106568,14.40455532,13.201748376,11.761053096,14.511375912,12.511393536
"19-Mar-02",0.207976416,0.229874184,1.253700432,0.192930984,0,0.022334064,0,0,0.010837752,0,0,0,0,0.083046144,0.039267144,0.017527224,0.143410248,0.120021528,0.131048112,0.123885624,0,0
"20-Mar-02",4.317430248,2.329476,3.331893672,4.1960646,0.787323576,0.06314988,1.117403088,0.441517848,2.240607792,2.438087592,2.752513656,2.328270072,2.974235784,3.677132256,2.32459956,0.872324904,1.634028744,3.484875792,1.861034448,4.283610096,1.629066648,1.918125624
"21-Mar-02",24.212319384,21.21116496,25.233003624,22.224981312,22.70866872,24.60772992,24.977694504,22.01322984,23.304868704,14.883627888,21.313974384,11.260459896,11.489520552,22.7646618,19.972067352,25.1943798,24.498261456,16.311932088,15.120317448,11.61680604,19.626882072,12.99763584
"22-Mar-02",20.680681224,19.198725696,21.976927752,15.948928368,21.05063724,19.0045638,18.497836584,22.26153804,19.548447144,17.124351024,19.338343632,14.476824768,14.10311364,17.438185224,17.694703104,15.39641904,17.853362568,18.046375752,14.89382172,14.71556424,20.679752832,20.33971452
"23-Mar-02",1.132137816,2.749029984,2.06670516,2.497383,2.470406232,2.685272448,2.370239856,2.2619952,1.683169656,3.296564688,2.360458728,3.698054904,3.978320352,1.879598568,2.562751656,2.501691696,2.384916192,3.28924548,3.026090016,4.23913728,2.383693992,3.234144336
"24-Mar-02",14.491860864,11.17792224,13.188151368,11.038119792,10.22593332,10.836129432,8.330710176,8.49258828,11.924425368,6.620851272,7.932960024,5.426551944,5.81937648,7.71574044,7.643317224,10.544150592,8.077055448,7.913309808,6.227907648,5.881254672,9.58891512,6.520240536
"25-Mar-02",16.280698296,11.332011216,16.897840968,4.102860696,18.36432696,12.5512848,15.27101184,15.989972592,16.340997216,9.827483664,15.12814092,4.297958136,7.867968312,16.168085568,13.813123224,15.537355896,16.489913472,4.213469256,9.353076696,3.04501176,13.591366776,10.971650352
"26-Mar-02",11.128076784,15.306026448,12.95493936,19.227491856,17.277766224,15.057239064,18.102466104,19.695638184,15.521281248,16.795576584,15.773690712,22.578849792,15.23442792,14.26758672,17.634368424,16.242545136,15.58849668,19.845415584,23.687551968,20.056227216,15.42203664,15.116422176
"27-Mar-02",0.353183712,0.966991416,0.973279248,1.819691232,0.721466088,1.149334248,0.684256464,0.985190472,0.778908216,5.990667336,2.319249096,6.3807714,6.551975016,1.40430684,1.808960448,1.035292176,0.573352656,2.47023636,4.248803256,4.029553776,1.723236144,6.671489952
"28-Mar-02",7.260435816,4.811338656,6.013121376,3.695143824,6.57979416,7.608199608,7.435779336,7.295846712,6.597297912,4.827589632,5.189836272,3.613991616,4.290313488,5.545802592,3.960598464,7.235523456,6.624885312,4.527200112,4.500226728,2.858468592,7.843020912,6.074215656
"29-Mar-02",8.420687208,10.218494664,9.058967112,13.162354944,4.001353392,5.798708088,5.246920824,3.817694304,5.173427592,6.458236464,6.923630472,7.43505048,5.994182832,6.927654504,8.298495048,5.981409792,6.405842544,10.137436872,7.901384352,9.006211992,4.723959792,4.15637184
"30-Mar-02",6.232059,5.176158432,6.33031584,4.249738464,5.442644112,6.143623344,5.884534824,5.878287792,5.653437144,3.758307696,4.427140824,3.494719512,3.913380504,5.607151512,4.558708896,6.41169048,6.045361512,3.492294432,3.453446736,3.535297752,4.57097448,4.008284928
"31-Mar-02",0.036888528,0.500457384,0.206156496,0.24717636,0.018505008,0.013024344,0,0,0,0.098313336,0.032428464,0.064901328,0.013826736,0.03151908,0.062859648,0.014457312,0.012049344,0.400263672,0.971047272,0.229577136,0.030418752,0.135796632
"01-Apr-02",4.659920448,3.173764224,2.956480272,14.283186432,0.862307136,2.241575904,1.38014952,0.6905964,3.214180104,4.7703048,4.275054576,5.298378456,7.579352616,9.244151832,3.881519088,1.762993272,1.6468218,4.76004768,6.461937192,4.2128874,0.447902136,2.521370712
"02-Apr-02",4.766659152,3.268447272,4.626522672,3.703122864,3.077803008,7.834321272,5.554463616,4.7974584,3.3264588,2.1595872,2.658787248,1.617974112,0.68975124,3.915637848,2.9408682,3.955340976,3.503457072,14.822386272,25.9651308,0.567528336,2.240640528,2.66594964
"03-Apr-02",7.174620864,5.94192768,7.120475304,5.565699216,4.45449936,2.98145736,3.3277992,3.35891496,3.354690312,3.330073368,3.690618744,3.085974096,3.004564416,4.743698712,3.92351424,6.68930196,5.99799156,5.113551744,2.761881168,3.887418144,5.677911048,5.079387912
"04-Apr-02",2.279807208,1.323129336,3.735674856,8.39764452,4.083817728,2.258372952,5.646680112,2.052139344,6.484861128,5.617087128,4.251761208,11.016284472,9.820042128,4.77623856,4.624641192,0.111478104,3.489866856,10.062774192,12.21450948,11.232367512,2.581000872,1.94265408
"05-Apr-02",34.338990216,33.331097592,33.038686752,19.851273528,35.470945368,36.83803368,33.795098304,38.157514584,33.841936104,28.963660248,33.624123576,23.01609708,24.011372568,33.760703088,32.633005152,37.375233648,34.27854252,22.606081008,24.263188368,20.464173312,35.443837176,31.998559008
"06-Apr-02",0,0,0,0,0,0,0,0.011171568,0,0,0,0,0,0,0,0,0,0,0,0,0.026055792,0
"07-Apr-02",0.092554536,0,0,0.013907904,0.11359344,0.755389176,0,0,0,1.733064648,0.177214512,0,0.777099696,0.118906296,0.191447328,0.10776816,0.110011464,0,1.69453668,0,0.187194264,1.708043208
"08-Apr-02",0,0,0,0,14.002096656,7.530361896,7.570878264,7.723976616,13.87214328,6.13080168,13.718819616,0,11.012595168,0,0,0,0,0,0,0,13.833656784,5.897197368
"09-Apr-02",6.14540076,4.22170044,4.015390632,39.55940724,8.765489808,8.975482464,8.642810592,8.866499664,6.366077184,5.880304104,6.600560904,6.248080008,9.416798112,6.365529288,2.180272944,12.775784976,8.628262992,5.528179416,5.903076408,5.852105136,6.740317584,9.102715008
"10-Apr-02",0,0.039045576,0,0.83512464,0.148660032,0.070205472,0.077807832,0.11119068,0.091724976,1.008782472,0.376013736,1.170530496,1.6449936,0.022507416,0.238262976,0.035731176,0,0.674651376,0.767965704,0.960757704,0.506544912,1.216747464
"11-Apr-02",4.219190952,2.552339304,3.8961786,2.07392316,2.726173632,1.879206768,1.828089768,1.91240304,5.473415856,4.22909868,8.37463044,2.63316036,1.588598544,3.436614624,3.910191888,4.873620624,3.823232184,2.692762608,1.68252468,2.17372692,2.60131824,5.789852136
"12-Apr-02",13.859719272,9.942556152,13.2070098,7.861081848,9.465245952,7.65887976,9.544194456,8.201303232,10.178757912,13.264715184,13.404949656,20.383501056,14.908925064,9.387061368,10.654219872,13.25175048,9.865744104,13.378399368,18.1180644,18.102772224,10.420119528,12.187856208
"13-Apr-02",4.423807752,11.054831016,6.106129656,23.484106056,7.41194988,2.58194124,3.5221206,5.65445208,6.102060552,16.394280912,9.019600152,20.851799016,19.194926256,4.618721712,9.478810776,2.887955736,2.723649864,17.998219008,16.164959904,20.37557316,10.58009004,15.723921768
"14-Apr-02",8.159318448,7.92156744,7.6515348,21.419008248,2.404326624,5.292123552,4.569439536,3.33241404,4.059416064,9.2110362,4.720235112,11.961125856,10.804522992,5.24591232,5.951238864,6.252780672,5.227685448,15.220690728,10.206215856,17.430338856,4.002859704,7.765754688
"15-Apr-02",15.628602504,15.599832048,14.653454304,22.094358456,11.8791132,13.989814272,13.395182136,13.281939984,15.18210696,9.337828152,12.334291944,6.925165416,6.84749364,13.310538768,13.850701344,13.87637616,14.891826144,13.004217624,11.24538804,12.852782256,13.082988744,11.557253832
"16-Apr-02",13.637931336,11.280597936,10.40934276,8.853906144,25.476302136,3.553659792,9.190300224,7.16751336,16.051587576,15.300248616,21.026852136,18.205208304,17.350151544,19.329640392,22.343140128,17.324525352,19.212666024,10.480706688,18.152247912,11.877496728,28.059711456,18.70596456
"17-Apr-02",0.974649048,5.184832344,1.4870292,1.72216308,2.589101304,2.627884632,2.442571344,2.518239144,2.54077632,3.074495304,3.72320616,2.474221416,2.835154656,2.127450576,2.265708264,1.604181648,2.036771904,2.752793664,2.7735234,3.066802392,4.335526224,3.065448048
"18-Apr-02",27.829768176,21.938814648,26.777832984,29.329067232,22.574672688,23.841851232,23.610676296,23.712793344,22.409214024,15.030166632,19.222668168,11.724187368,12.260188584,23.301737304,19.305676464,24.034913064,24.129469872,18.085176936,14.24480724,16.072741992,21.050099376,15.7469058
"19-Apr-02",14.449288848,15.17715312,14.084714424,24.14225292,14.731936464,11.250305424,13.055408472,9.569889312,13.822687632,22.502253048,16.726418496,11.945647728,19.844382768,14.436182496,17.446974288,9.987166632,13.692595488,15.623898984,25.898317344,15.320938104,11.470002648,22.971845616
