"date","Pixel15630525","Pixel15540521","Pixel15540522","Pixel15540524","Pixel15570524","Pixel15600524","Pixel15600525","Pixel15630523","Pixel15600523","Pixel15630524","Pixel15570522","Pixel15570521","Pixel15570523","Pixel15600522","Pixel15540523","Pixel15510523","Pixel15600521","Pixel15630521","Pixel15630522","Pixel15570525","Pixel15600520","Pixel15510524","Pixel15510522"
"28-Feb-01",15.933232776,25.809559824,24.692061432,26.391586296,26.610131256,24.547041888,19.924304016,20.617844592,24.247215264,18.695322984,24.685935984,24.588626856,25.484501832,24.28295232,25.065939912,27.051735888,22.139422416,17.599592688,21.994877808,27.585233688,20.211296088,27.2567196,27.697351464
"01-Mar-01",40.21307088,17.446124544,12.734723568,13.06356096,12.443158152,32.994043344,8.460888144,20.86348056,18.01702452,7.210398672,13.17770004,16.1684904,12.897411336,16.94425536,12.5232768,13.782513144,17.788344384,16.17172908,15.738033768,10.85855484,18.756507408,11.851045848,11.218244064
"02-Mar-01",17.357181072,13.510133736,10.25229264,12.780923376,10.25746464,14.127875808,22.811668392,18.151200768,13.78510524,30.82082748,12.668270592,14.387353416,11.69423532,17.64021348,11.512475976,11.689919472,17.074015608,19.042200576,19.267114152,19.116292488,12.737990856,11.001579528,11.506241808
"03-Mar-01",9.513633024,5.371670712,7.857658632,5.413953792,4.584119448,5.854243752,6.147836208,6.562575096,5.595012912,5.804390064,8.85094428,7.411489248,5.33803188,10.830044736,5.274306528,6.076560264,20.645942688,9.326519256,8.255076888,5.205944544,7.350289824,4.610098608,6.883403064
"04-Mar-01",12.729670992,27.562514304,10.247556216,9.800117976,11.15568924,10.86465024,10.524453168,14.721781248,12.334446432,14.992760184,11.496849072,10.79293584,13.631262312,15.107321256,9.64085556,12.858520032,14.074357512,14.38915872,15.554516304,10.625737656,13.5461154,11.31963444,13.487126832
"05-Mar-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06-Mar-01",7.437014568,22.513760088,20.336870664,15.714301584,14.115848064,10.521035664,10.622666352,8.995554696,15.214423656,6.702611448,20.171507832,24.698541648,17.761486536,16.062958728,14.762638104,15.111049176,22.731152064,18.627003192,13.59523344,13.5455718,17.963358888,13.794828408,18.924103272
"07-Mar-01",6.582043656,1.61650104,1.138770192,0.49282452,1.04463216,5.874520536,0.555517752,4.157339928,13.169104104,0.636084384,1.450445304,1.828436304,15.821936136,15.468379488,0.675177936,0.990108768,14.192625048,4.974571104,4.124703168,0.460812408,13.914875496,0.84240372,0.712920552
"08-Mar-01",15.886078824,13.261455048,13.802823552,15.566791536,12.552208896,16.814120304,23.384659776,7.04161476,9.9245646,8.35804296,10.583667048,9.219047784,12.030507096,10.428905016,13.495163448,15.18080664,8.822941296,8.036562672,8.565684552,13.34439612,6.669188256,15.42137004,15.470947272
"09-Mar-01",2.5978446,0.713235576,0.553571904,0.161425512,3.34571136,4.213554024,2.910443376,4.50416172,5.270776032,3.625504368,3.4099692,3.745597968,3.761570328,3.7836846,0.622882656,0.242680392,3.389314776,3.224413272,3.687417984,1.366673376,4.141888272,0.161555952,0.048046968
"10-Mar-01",18.001944072,23.586605064,25.729611408,23.74445628,24.728914272,24.203152656,25.345293048,16.685982216,24.066138264,16.807820328,24.605724336,23.279611584,25.304165832,22.793013096,25.42772484,25.674081792,19.01232576,14.313058368,15.82844496,25.373153688,16.192375656,22.09923792,24.876557352
"11-Mar-01",15.2026248,6.090811728,7.345996152,9.047174688,7.640133624,31.717526424,40.867343904,13.190646168,19.430738928,17.775126456,12.392590992,6.15875244,12.8299098,11.805876024,6.896357784,11.800728312,11.926091184,11.548921824,13.125359064,53.54905128,10.260643248,18.415755264,9.71390676
"12-Mar-01",27.263711928,16.100737104,19.512629976,21.165475848,26.857160568,26.664573672,31.702855104,16.54573488,16.022625456,24.678568848,14.947179792,14.416690344,24.151196472,14.855498304,20.634329784,21.713991168,16.64031888,29.400715824,30.764067648,26.91561984,15.997398384,24.766316424,19.243713864
"13-Mar-01",2.89361412,0.658368768,0.678183048,3.661474584,3.433691376,1.863710928,5.452706328,0,0.764305464,3.16736304,8.315531016,5.956505304,3.420000672,0,3.84365844,1.743487008,0,0,0,4.723352184,5.222564232,1.744430952,0.641555736
"14-Mar-01",30.462893496,15.474266064,18.099296088,14.28781272,18.08669328,20.831490048,23.021292696,31.413971904,20.251547808,27.32405376,15.399076944,14.50127364,18.374888424,17.159627448,15.253453728,11.163097848,16.253312592,23.825956824,29.898096096,20.729607576,15.126670368,13.149082656,15.7605672
"15-Mar-01",3.39473712,1.1910984,2.647829544,2.081588376,1.36176672,1.192322544,1.227196992,1.366281408,1.149032856,2.281938504,0.970779504,1.284094608,1.053212112,1.170707976,1.36111692,4.950003864,1.36331928,11.508733752,1.717838112,1.995310296,0.839804568,2.300097408,3.19670712
"16-Mar-01",11.569162848,10.45871688,9.945856344,17.308320528,18.14795208,17.771909232,14.333411688,11.809350024,14.03338908,11.753986368,8.49968004,14.198379984,14.500698576,9.208273176,13.086260328,15.804605496,10.854497184,10.975295304,9.774226416,30.834611904,20.351303112,15.459724896,9.923451672
"17-Mar-01",1.274468784,5.325472344,3.540530928,1.418871576,2.020058328,1.876841424,0.78284688,3.38252556,2.334004824,2.08738536,4.808082456,5.406294456,2.503372896,4.107736944,2.96660292,2.983214904,5.018119464,6.653888952,4.922335272,1.32521028,7.638125904,1.403645304,4.256637816
"18-Mar-01",22.269674784,11.80007028,12.44322396,12.753885264,13.042981632,16.981048104,17.952439776,19.356958872,15.913212768,21.540601728,12.781565664,12.20683908,13.087570656,16.033152576,12.493433472,12.607632648,15.179759496,14.56347228,18.492774,13.589239608,14.48368692,12.78746796,12.398028384
"19-Mar-01",5.306887872,5.54038488,2.605649112,1.257371664,1.46258988,3.123217824,2.847862968,7.78544784,3.921912072,6.26474904,1.119240312,2.949861648,1.47675696,4.049462568,1.558048368,2.027976216,3.118975632,29.9548788,19.719859608,1.476938376,14.07205296,0.952111872,3.862286568
"20-Mar-01",5.698316208,1.795373616,1.178774808,1.35259848,2.198722416,3.39016236,2.803047888,9.309844488,6.740583648,7.302321192,2.93045604,2.709579696,4.11101496,4.932362448,1.508977536,1.32907944,5.488764528,13.517652504,14.456924904,1.605203208,9.733838808,1.093243992,1.540206144
"21-Mar-01",35.256136896,33.493383408,32.279603016,31.656575208,31.205772408,32.454039576,31.369345656,35.57682324,32.521539696,35.323988904,31.388691912,33.15933036,31.434642792,32.6031618,32.938370712,33.399816504,33.801881784,35.75113392,35.721018792,29.95878696,35.7328062,33.547888752,32.933072088
"22-Mar-01",0,8.032134528,7.04125284,0,1.66545708,1.842546888,0,1.87605984,1.807076448,1.879012056,3.853620888,3.506965032,0,10.905797472,5.510687472,2.108518488,0,0,0,1.8004176,9.28445076,1.360052976,3.774565824
"23-Mar-01",9.593831784,28.51734924,10.696479312,23.564968584,6.514597176,1.827344472,2.00245464,2.433699312,1.977917424,8.248645296,5.61658716,5.251583208,14.015849592,1.964366016,2.077296672,10.129478928,5.584027296,0,1.678260864,4.554705264,0.970737672,12.569366448,17.174055576
"24-Mar-01",6.294961464,16.754749776,6.581859816,3.412120704,2.502091176,3.750955224,3.588481656,5.482611888,5.832066528,6.198667992,5.610031848,16.669827456,5.650429488,5.475279816,5.132033592,7.927444704,8.231391192,13.635001656,9.244060992,3.265719288,7.51816392,3.563361528,8.401071312
"25-Mar-01",2.743257168,2.011760304,1.918044816,2.624474112,2.290434312,2.01244176,1.954473672,2.586566808,2.111686536,2.623923552,1.89109344,1.611676272,1.717005912,2.163163128,1.739184912,2.377014768,2.357772936,0.73871112,1.573919544,2.647140384,2.870959632,3.080502384,2.022030288
"26-Mar-01",12.065289984,21.9884634,20.940290448,21.2732706,19.599462024,17.069190504,16.497495168,12.366464136,16.49802732,12.048075192,19.662925248,21.075164784,19.188653472,16.84466028,20.942195904,21.067312728,19.103120328,14.875978944,13.143676752,18.679621704,21.995867736,20.623213296,21.228977688
"27-Mar-01",3.68212188,3.019838688,4.076633328,4.225147608,4.824427848,4.702001448,4.882169376,3.703581336,4.77291084,3.60188628,4.550178408,3.538649448,5.192368632,4.6203822,4.328696976,3.80693328,3.485147592,3.633289224,3.388671744,5.748177768,2.851378968,4.041942,3.58156764
"28-Mar-01",12.267617232,10.092933648,6.818218944,2.778131616,2.747357184,13.431854736,5.522702328,1.118101536,2.631137256,1.89539964,3.894796368,7.740812304,3.635448216,2.508223776,3.823660248,7.953867672,3.41874612,13.7328372,1.205962128,7.418043144,5.81144964,6.800001384,12.316369056
"29-Mar-01",6.808186776,3.185797344,12.807018768,3.625742544,3.24731148,5.226032496,8.684404848,5.628210072,3.925170768,7.44370008,2.93302704,3.140694744,3.296327232,2.807563296,5.26986336,17.455533024,7.823803416,3.220973256,3.160719048,5.828922984,0.572364312,2.197868232,3.707005632
"30-Mar-01",2.797291152,8.117307912,4.898797272,4.853258376,3.354527592,2.611672464,2.677004088,2.274982272,2.341519656,1.853062032,4.199036472,6.737362152,4.746914496,3.842560176,5.660536416,6.668224104,6.206890584,5.080745448,2.88673764,2.98737984,8.20032192,6.769498584,8.083673712
"31-Mar-01",8.265661944,14.870548728,12.763865952,11.940095184,13.882171152,12.43884516,11.289209616,8.439263112,13.208114136,8.989847664,13.877746584,16.405447488,12.814272888,11.870377056,12.421862136,10.224957696,14.01564216,11.3649516,8.237935776,11.921583648,20.487038616,10.137803088,9.213249912
"01-Apr-01",3.899384736,3.752412912,4.396441704,3.754515408,2.784048384,9.311990256,9.515313864,4.182535896,4.051610112,3.833302608,3.23531448,3.361224528,4.541856048,2.507562528,5.059325688,2.942129376,4.234756704,1.879637712,2.724179856,4.668512112,3.501805896,3.137883072,2.222503056
"02-Apr-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.088431064,0,0,0,0,0,0.2265858
"03-Apr-01",17.728888032,20.765577792,21.464286816,25.31718636,20.047734264,19.035571584,25.301745408,19.15360308,24.86515044,16.918343064,22.480607976,19.661559096,24.577483176,22.20748044,20.30416488,19.37757396,20.59713792,18.35471964,17.960417736,19.262336256,21.864615432,23.8968072,19.729260912
"04-Apr-01",3.06247116,7.29153084,5.633074872,4.724766624,4.093586688,2.659662552,2.61749088,2.822137008,4.52966952,2.387244528,5.857769616,6.476210832,4.005092016,8.563538784,5.532242064,5.968134648,8.951123712,5.244765768,4.220434776,2.751437184,5.671216968,5.963452584,6.567839376
"05-Apr-01",17.822384832,28.95429324,21.8959794,22.463756568,21.859477032,19.481702328,19.305835248,14.617677216,18.840514176,16.049500464,19.83514308,26.639385216,20.303762904,17.911916256,21.95748996,22.218566904,23.477558616,17.454736224,14.134072776,20.369559288,35.927859312,22.826754576,22.929243576
"06-Apr-01",0.750496296,5.819606424,7.02815652,4.018171896,2.939421768,1.317274968,2.7064932,1.285325472,1.515417336,0.59594004,5.848821768,5.998021608,4.794830208,3.367354272,4.430971752,4.160446296,6.551440008,3.750116592,2.341131984,2.573219592,6.899622192,3.124735944,4.802114376
"07-Apr-01",20.133190152,9.038396352,9.672326808,10.577121744,12.528091896,16.320703992,13.541134368,18.94770384,13.639979832,20.115437496,10.407233472,12.272508144,10.186105008,14.411782272,10.275846,11.222468376,16.451249592,16.379990112,16.874477856,10.690891752,20.261105064,10.99183416,9.891677136
"08-Apr-01",23.854516992,21.145265568,17.1956334,16.224605088,15.952151304,19.36431456,18.694177152,30.438886632,22.797666552,27.112675656,19.143569472,21.88584708,19.065160272,22.937441832,15.99135876,15.150478368,25.367918016,36.79758168,36.328877448,16.452589992,30.975771912,13.599693768,16.842854976
"09-Apr-01",3.799133064,0,0,0.091306104,0.057091008,0.85835052,0.747730584,1.113057552,0.598511736,2.132927832,0,0,0,0.21589524,0,0.239486592,0,0,0.154469832,0.112857072,0,0.448739592,0
"10-Apr-01",6.085033176,0.526956672,1.420470168,4.153261896,2.252825616,1.87789572,16.14314748,0.778946664,1.878540168,4.983068712,2.06173164,1.755816408,2.100838968,1.845235896,2.146393608,3.237031464,0.963317784,0.7529574,0.767372232,4.499913816,1.228263888,4.09232784,1.271176464
"11-Apr-01",9.166274784,7.868283024,4.58625876,5.00402748,6.860459088,5.578044528,5.223800184,1.157643384,4.287412056,3.780060048,6.751331808,5.579628456,6.03252912,5.455847736,5.54800344,2.470917288,3.596670984,1.463018688,3.62444472,4.564190976,1.667846016,3.313882464,6.46144224
"12-Apr-01",0,0,0,0.056938872,0.07651992,0.041664792,0.075767832,0.098403192,0,0.109122912,0,0,0.052516176,0,0.331873752,0.23881356,0,0,0,0.290602704,0.123103296,0.535792584,0
"13-Apr-01",6.746831424,8.641294248,6.625606296,5.725816728,6.656591904,6.113900904,5.7413478,5.41562568,6.356662992,5.75368416,7.082405808,8.798708448,6.741306792,6.803429592,6.466509096,6.542356248,8.75008608,7.638680208,5.908723344,4.5229776,11.5096686,5.872552512,6.16991544
"14-Apr-01",0.27355896,0.021899592,0,0,0.399156648,0.444755448,0.010542792,0.263306352,0.32539452,0.495119112,0.242830992,0.451704528,0.277581576,2.865082032,1.824090768,0,0.826368744,0.522327264,0.346418904,0.149279832,2.427447432,0,0
"15-Apr-01",1.382519064,0.0137238,0.54886236,0.383583744,0,0,0.856136448,0,0,0,0.124009704,0,0,0,0.517694856,0.551801424,0,0,0,0.900848592,0,5.366212608,0.610372824
"16-Apr-01",6.978402624,4.217005488,4.401471024,3.649243008,4.203627336,13.358170512,7.351027248,6.981918816,8.850756168,7.40105652,7.537347792,8.581682688,5.639808648,9.789137352,4.042572864,3.0469848,9.424233192,6.444698088,5.333605536,5.278099536,8.882409816,3.690867312,3.77429616
"17-Apr-01",3.52043868,5.031528,6.241245744,6.804250008,6.293573136,7.717439184,6.197173824,3.480891816,3.152788272,3.342849264,4.588296528,7.039381752,6.17870736,2.930797392,6.187595136,6.486383208,2.129216544,3.58413684,2.848021752,8.238465072,1.299178368,8.401212216,7.83348012
"18-Apr-01",1.683269808,3.1226946,3.68841684,2.7400632,1.883677128,2.58357936,2.00870364,2.842505328,3.068119176,1.45740528,3.407441136,3.15788304,2.247572952,3.09939588,3.262193448,3.505287048,3.050461296,2.27913612,2.261600376,1.561009536,2.674894464,1.99448652,2.991792264
"19-Apr-01",0.702385512,1.949686104,0.166693608,1.319248608,0.671054904,0.567993384,0.501855384,0.192236616,0.643449384,0.27104832,1.005116616,1.31105124,0.926317968,0.850961112,0.644670624,0.171943944,1.112926392,0.424053528,0.602879904,0.592668144,0.557113848,0.169566216,0.169424448
"20-Apr-01",1.064146656,0.406034064,0.43496124,0.446748144,2.352543168,2.772539376,0.795538824,1.049895816,2.72694432,0.926866728,1.786324032,0.829520088,1.801537704,1.318574856,0.438509976,0.428922192,1.209763968,1.391905008,1.05663792,1.599862392,0.674546544,0.436956648,0.42548064
"21-Apr-01",6.84011292,6.618289224,4.16722548,5.127796776,3.998567808,3.159930816,4.32111276,0.970428672,1.69518864,3.04980504,1.091890008,1.675212432,2.087346192,1.027295808,5.143992672,6.169134384,1.333593864,0.649273032,0.632067288,3.826049208,16.10566092,6.065086128,19.651772976
"22-Apr-01",19.57200336,15.42900324,14.564649576,16.040071968,18.926453592,20.718818664,16.316249376,18.303146832,19.597519392,16.98220968,17.938738344,17.493344304,18.943821432,21.52517796,14.021222592,11.115902424,22.333282464,22.345743648,18.757537368,18.196035864,23.029941552,12.759638784,11.295978792
"23-Apr-01",2.655470424,12.90591144,13.367249976,10.981102464,9.649456512,6.37451004,4.442544216,5.382636312,9.271870848,3.898429152,12.95425272,12.057310584,10.985072136,9.579131832,11.420631408,11.32603884,9.960732216,6.542534352,6.30288792,8.10052728,8.972781648,10.042306416,12.89406252
"24-Apr-01",21.320912352,6.347487696,7.655842056,10.370878464,12.30585336,14.13879204,20.085136416,11.883263832,10.834263336,14.388334752,7.637105952,6.086625336,10.1621418,8.817444552,9.160434,9.24667596,6.957387696,7.203160992,9.305280456,17.15995932,5.036089176,10.802400816,7.94412732
"25-Apr-01",0.353264256,0.98210808,0.37633056,0.103638144,0.10454208,0.165318888,0.08092824,0.249260064,0.171911784,0.216579096,0.17926332,0.29411256,0.13050492,0.113953464,0.17736348,0.310588152,1.19131548,1.024813512,0.487002936,0.089404368,0.577310208,0.278400048,0.409836624
"26-Apr-01",1.227922968,0.79409256,0.611161608,0.49005756,0.611431416,1.473906408,0.45053484,4.096879368,2.573300424,2.40905124,0.797422176,0.701831448,0.556009512,4.018371816,0.70663704,0.612706896,2.143847832,3.343116048,3.2665608,0.364356504,0.978376416,0.490150536,0.497031696
"27-Apr-01",1.40500116,0.46359984,0.748424736,0.729240024,0.832009344,0.773378592,0.88004484,0.999003144,0.777090408,1.259525472,1.239676152,0.932725584,0.946326528,0.789631872,1.034011416,0.243628632,1.638828096,0.776483496,0.82864236,0.837889632,1.141373088,0.269032488,0.24153228
"28-Apr-01",0,0.056423688,0.054566064,0,0,0,0,0.014424744,0,0.014665992,0.056530104,0.049172688,0,0,0,0.024723336,0,0.013118712,0.011416464,0,0.022602288,0.203016624,0.024502848
"29-Apr-01",8.132830392,3.585129264,5.023356552,6.194224128,4.170325032,3.737206584,5.542597536,0.828424848,2.209170528,1.485119736,2.51507556,1.7312994,5.121462096,1.873271592,5.519842752,5.68015908,1.030131528,0.590937576,0.552638496,6.18570972,0.892209192,5.062223208,4.715610624
"30-Apr-01",5.050732608,2.90316708,4.032542472,9.2938428,4.311363096,4.308127632,4.051419504,6.798170328,5.79578232,5.52621996,5.661170472,4.122832056,5.095302336,7.130568984,4.381552944,2.907882744,5.162576448,4.805177088,7.022394408,3.948184848,4.334039928,4.31778216,3.756012432
"01-May-01",2.60697912,1.230924552,1.746584064,1.810264536,3.142556184,4.106955168,5.582232,3.657186264,4.318872576,2.188363728,4.143740424,2.730785424,3.076903944,5.7841866,2.143445304,1.472912544,4.497205488,4.987536192,3.473759304,2.57747196,3.584816328,1.4576676,1.446968256
"02-May-01",0.46447416,2.13138216,2.060814504,3.280143144,2.59862208,2.94709092,2.21718996,2.178966696,2.764814256,2.07047028,1.953098952,1.444414608,2.32803672,1.86373704,2.1283248,1.276703064,1.305071712,0.945104856,1.37070072,5.086454976,4.823996904,1.160845488,2.151329208
"03-May-01",1.954886544,0,0,0,0,0,0,0.012507408,0,0,0,0.028482336,0,0,0,0.04793772,0.116653368,1.850364984,0.51020592,0,0.22472748,0,0
"04-May-01",3.699681048,1.973556696,3.679296624,4.627844088,7.985132928,7.737609384,5.272384632,8.387997864,11.03174544,5.289633384,5.272121064,3.731923344,3.736359,13.26584388,6.139534944,9.877302648,26.157929424,8.203842408,9.958802472,5.138861784,8.294084784,2.56073928,3.748413216
"05-May-01",0.1852374,1.443008952,0.531399168,0.426676608,0.63789708,1.60200744,1.823007168,0.015695328,1.327894272,0.018100344,0.767307936,0.90287196,0.60374268,1.845288456,0.375442704,0.432793296,4.032764544,0.059301144,0.013511232,0.380971272,0.050841072,0.376772352,1.313386104
"06-May-01",0.208323216,0.021569712,0,0.011838888,0.014633688,0.034737072,0.034308624,0.162611568,0.013193496,0.190325448,0.012992088,0.025847352,0.011412312,0.014216496,0,0,0.046972848,0.165650736,0.17222556,0.040917264,0.2732964,0,0
"07-May-01",0.474754848,0.215588376,0.215774472,0.263888208,0.321988464,0.296483136,0.313769448,3.676833984,0.148832616,0.584385168,0.159697488,0.2115006,0.217655136,0.307203168,0.1553418,0.151679832,1.194923232,0.532266096,0.84426588,0.228002592,0.669220992,0.148486584,0.157842528
"08-May-01",0.37877472,1.140044064,0.976523544,0.249732816,0.286368336,0.502979424,0.401383512,0.476615448,0.662713728,0.275246448,1.01398488,0.548164344,0.212026536,0.531396648,0.872380704,0.789378216,0.739566024,0.604261008,0.416157912,0.23573592,0.458313312,0.33555084,0.787210368
"09-May-01",18.195855624,5.78009748,6.465391872,7.844090928,8.304157728,10.867915392,12.191092008,15.801621432,10.6857276,15.892603392,7.993800408,6.653712984,8.139902832,10.833233352,7.351188888,6.900327456,10.025671008,13.963560096,15.556644912,9.545732256,7.588754664,7.505912304,5.822045088
"10-May-01",0,0.53005608,0.79228296,0.06883068,0,0,0,0,0,0,0.105540024,0.269473824,0.05576796,0.019673664,0.343909776,0.266073312,0.021078744,0,0,0,0,0,1.072362624
"11-May-01",2.347554984,1.340653728,1.423219968,2.76318312,2.890341096,2.780864592,2.912387256,2.224936536,2.488753608,2.3122614,2.04787356,1.689953688,2.486307792,2.336152008,2.064946704,1.734862992,1.82353788,1.690854912,2.163445104,3.16832328,1.45204068,2.368188504,1.534070496
"12-May-01",4.665651072,2.409359328,2.062573128,1.914591192,2.040019152,3.416578176,3.006608616,16.38776064,3.619564536,5.152616136,3.0698136,2.833765272,1.740763488,6.15325284,1.554432936,1.713929064,6.324801216,39.906443592,42.276955608,1.721518104,2.288664408,1.891776144,2.133128112
"13-May-01",19.37484456,11.211904776,10.729115016,7.277341608,7.534039728,13.616257656,10.609404792,21.432905664,13.881945144,21.038812632,11.071070184,11.305390824,9.721347576,14.377022256,9.77936412,8.362770792,16.112540256,22.154391288,21.902735712,6.67389036,16.840666296,7.918389552,10.027729512
"14-May-01",2.13537132,3.33407628,3.021809568,2.902518144,3.193743816,3.541540872,8.545605888,1.71115512,4.027334328,2.184523512,3.277222392,3.561032664,4.013181936,3.544629336,2.94224364,2.79422916,3.839651232,1.884149376,1.813846344,2.493522768,7.600730184,2.287000008,3.0776478
"15-May-01",0.157523184,0,0,0,0,0,0.04353444,0,0,0,0,0,0,0,0,0,0,0.01500912,0,0.020125704,0,0,0
"16-May-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17-May-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-May-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-May-01",0.581721168,0,0,0,1.372454424,3.332378616,3.584161152,0.26040624,3.301953072,0.261099648,0,0,1.35675072,1.182818592,0,0,0,0,0.258076992,4.126418712,0,0,0
"20-May-01",0.757397448,1.54850256,0.768384312,1.324115208,4.273268592,3.098729616,3.772581336,2.573431848,1.261611168,0.635987664,1.592895264,0.63669876,1.668631368,1.443045888,1.855570608,0.26061348,0.609816768,6.088818312,2.919360456,8.234997504,1.708418736,0.269029824,0.06789408
"21-May-01",0,0,0,0,0,0,0,0.023515536,0,0.028072392,0.059989008,0,0,0.123053184,0,0,0.103800456,0.017764392,0.022888392,0,0,0,0
"22-May-01",0.109687488,0.096007824,0.06603636,0.08077788,0.138868584,0.155709816,0.459259416,0.415869216,0.206828424,0.299759856,0.0643272,0.075583392,0.096183984,0.463006848,0.06778704,0.077185896,0.080008704,0.425792448,1.012942944,0.24334356,0.012673896,0.07874436,0
"23-May-01",0.062767248,0.723695568,0.04713348,0.051367488,0.118728864,0.250587288,0.302313264,0,0.217167696,0,0.097320816,0.030887664,0.130911768,0.150367488,0.046122384,0.287086608,0.013504608,0.050745096,0.018345528,0.097055112,0,0.102086232,0
"24-May-01",9.374850504,5.360088936,0,0.642372072,0.088490424,1.286632056,8.81778288,0,2.061161928,1.885531056,0.78050592,0,0.66584136,1.12457808,3.098783616,0.972111144,0,0,0,1.127589312,0,0.54570852,0
"25-May-01",20.131959912,12.55723428,11.120091672,13.422999864,13.910638344,14.2812066,16.974570744,12.173781384,13.427196984,14.22971964,11.032406328,10.616384976,13.10204172,11.069838528,13.181944368,12.727066032,11.40468336,11.246788512,12.11826324,15.359340192,14.175061224,12.982503888,12.098353392
"26-May-01",2.255241576,0.37650444,0.463056528,0.214476648,0.164286672,1.554718128,1.348481664,1.307556072,1.148837496,1.653937512,1.406429808,1.928996976,0.224782104,1.256892264,0.467280552,0.03164352,1.798896792,1.47891552,1.294924296,0.404876496,2.022959064,0.34582656,0.32810568
"27-May-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28-May-01",2.5403874,1.33487124,2.205915744,4.542891744,5.344810728,5.432385912,10.050436008,2.770027752,4.119150288,2.604223608,2.321140416,2.841547968,3.46594728,3.120281688,3.053182488,1.883779944,2.111459784,2.052741408,2.433165024,5.201843976,2.962058376,2.250198312,0.896190312
"29-May-01",1.212899472,0.86473176,0.69531432,0.39301452,0.357383064,2.79530508,2.091408672,0.47278512,0.33117492,0.586053336,0.421291896,0.682090704,0.244450464,0.370612176,0.29303952,0.397083648,0.531125352,0.39333012,0.367415472,1.620756816,0.286817088,0.433521288,0.849891816
"30-May-01",0.889708032,0.474351432,0.14974848,0.256356432,0.222944904,0,0.28455828,0.233671824,0.2781582,0.356271792,0.189128952,0.24726576,0.228960912,0.350807112,0.189610752,0.311937192,0.273091584,0.503765568,0.417747576,0,0.177282288,0.158905512,0.492367968
"31-May-01",1.059560712,0.671728992,0.935258112,0.517825704,0.626531088,0.614076096,1.79611176,1.13106804,1.691294256,1.060279992,0.968505792,0.944431632,0.906986928,1.272335808,0.907133016,0.604912968,1.047650544,0.892771752,0.909796368,0.884781096,0.912688944,0.473390304,0.988864032
"01-Jun-01",5.009768496,8.266486656,6.355522872,7.258600464,5.66776944,6.549498072,5.958160032,3.688158624,5.577649704,4.34108484,4.584751008,4.104673152,5.536417728,5.629157784,5.500124928,7.134032976,8.5121076,3.392266992,3.756986976,9.053522592,9.382283448,7.336879488,9.29418612
"02-Jun-01",3.44783556,2.19413532,1.302397896,0.996519504,0.925708392,3.069176328,0.034628784,4.333436616,1.513858608,4.177023768,1.813240344,2.748091584,1.41165876,1.64428104,1.267085736,2.4795708,4.447718016,4.21799004,4.344781632,0.034117776,4.125133752,2.015602656,1.398741144
"03-Jun-01",0.983667336,0.343583544,0.61613532,1.211040072,0.986679816,0.643169352,1.175796216,0.18507384,0.342298656,0.69192744,0.748712712,0.674121912,0.941964456,0.528635088,1.100225064,0.733644744,0.812414568,0.305284056,0.026036184,1.101572424,0.921865848,1.087363872,0.55742916
"04-Jun-01",0.842864592,1.821401064,2.177215032,0.837585576,0.878818104,0.895149528,0.839356008,1.308007128,1.394653032,0.933386112,1.38225264,1.327989576,0.861374352,1.51383252,1.102109232,1.593344448,1.2296184,1.419595872,1.54131192,1.02699324,0.90966912,0.59381064,1.21410996
"05-Jun-01",0,0,0,1.130158512,0,0,0,0,0,0,0,0,0,0,1.125593568,0,0,0,0,0.025445232,0.051945912,0,0
"06-Jun-01",6.919161552,1.769837904,1.980431904,4.428149352,4.460297232,3.991082304,6.089061504,5.52981948,3.279573792,5.600013264,2.125126536,2.111931144,2.624761104,5.89224744,4.936485528,3.324273,6.482853408,10.028125056,8.32962012,3.467734344,3.702261336,3.868254312,2.661279552
"07-Jun-01",1.961432208,2.086954416,1.400155296,0.085989504,0.08457192,1.105171152,0.670061712,3.154998432,1.3991754,3.030137664,1.181355528,1.549660032,0.70854636,0.415713528,0.259226544,0.700068312,0.141166656,1.834840008,2.568223368,0.449317896,1.952450568,1.756568304,1.12775508
"08-Jun-01",5.66065656,4.722028608,6.3116076,4.973267208,5.894004456,5.287308456,5.700341472,3.701933736,4.449624192,3.785432688,5.076238272,4.645261992,4.710415008,4.902042024,5.947398672,4.187817336,3.99171924,2.565180312,3.829343688,5.67540408,4.462458024,4.021873704,4.444889184
"09-Jun-01",2.02203816,0.010683984,0.010824504,0.038720256,0.072735384,0.217425096,1.868774232,0.438238296,0.066684552,0.249804552,0.030435,0.023009568,0.038226264,0.040818,0.012756552,0.013479744,0.028483968,0.066394848,0.053881944,0.649839336,0.013501872,0.04160688,0.033797616
